pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
CIITA	0.747325522159959	0.855409791893838	0.281499642199488	0.834083677809863	7334	18	STAT1 IRF1 HLA-DRA HLA-DRB5 PSMC5 HLA-DOA CREBBP
CLOCK	0.580886945658963	0.751753859246588	0.33669124991243	0.933805262482586	5579	13	NR3C1 PER1 NAMPT PER2 DEC1 TPO KAT5 BHLHE41
CREB1	0.194180581941806	0.510383963651938	0.327086145948274	1.13764785266201	1941	60	JUN ODC1 BCL2 AR NR2F1 NR4A3 PPP2R2B MC2R MMP2 CRTC1 LYL1 NR5A2 MITF CYP17A1 ERBB2 CYP11B1 POLD2 XPC IL10 PPM1D NRF1 CD4 SOX9 FLT1 FOS GSK3A BCL2L11 STMN1
CREB5	0.25962894651188	0.558643725972143	0.456122353564301	1.15996971475024	2392	9	ATP6V0E1 STAT1 LGALS3BP RDX TNFRSF11B TGFBR3 MAPKAPK3 DGKG
CREBBP	0.841158536585366	0.896157363977486	0.256820439165237	0.767374742276116	8276	19	CDKN1A IRF1 EGFR PCK2 PSMC5 ALOX15 EP300 CREB1 INSM1 RAD51
CREM	0.214234657408353	0.512938254954536	0.405844029555535	1.18960819344362	2097	17	GPX4 TAF4 G6PD SLC5A5 MC2R ACE LDHC FOS
CTCF	0.194545088566828	0.510383963651938	0.379800657452742	1.18565852529271	1932	25	CCND1 PAX6 PBXIP1 SIX5 DMPK
CTNNB1	0.0472560975609756	0.388207024959742	0.469167016847382	1.40186240553103	464	19	JUN CCND1 NCOA2 AR CD44 STARD7 NRCAM
CUX1	0.814508115269957	0.881247601602351	0.307222403247338	0.758047999098721	7376	8	WNT5A CFTR CR2 CDKN1B CYBB
DDIT3	0.248034310221587	0.548336542522589	0.396042215609047	1.16087716050438	2428	17	TF TRIB3 MAP1LC3B CDK2 NOS3 ATF5 ATF2 MCL1 ATG5
DNMT1	0.286877828054299	0.573759000002879	0.355341530383537	1.11645969961041	2852	26	PROM1 MSH2 RELN SFRP1 CDKN2A MGMT RUNX3 CDH1 BIRC5 RB1 ESR1 RGS10 MBD2 CXCR4 CDKN2B BAG1 GAD1 BMP2
DNMT3A	0.285525008280888	0.573759000002879	0.460686820472023	1.13670981926672	2585	8	CDKN1A SFRP1 CDKN2A SETDB1 IGFBP3 JUP CDH6 POU5F1
E2F1	0.822017798220178	0.882553992662749	0.241310301486172	0.886759404918068	8220	117	THBS1 CCND1 HSPA5 HMGA1 FGFR1 DDIT3 BCL2 AR CDKN1A SERPINE1 PTPRO PCNA CDKN1C CDCA7 MAP3K5 MYB TP73 PDK4 CDKN2A RASGRP1 MYCN RRP1B NPAT FOXM1 ZNF350 BIRC5 PIN1 RB1 CCNB1 ASF1B FLT1 MCL1 ATG5 CREBBP DOK1 CDAN1 TLR3 MDM2 MYH10 CCNE1 FZD1 DROSHA ULK1 MCM5 WWOX SERPINB5 TOP2A E2F1 CDC6 E2F6 RAD51 BBC3 ERCC5 RPA2 CDK1 APAF1 NOX4 RRM2 RNF2 XRCC1 PLK1 ERCC1 GINS3 RASGEF1B LRBA FMN2 MCM8 ETV4 PEG10 TP53INP1 ATAD2 PNRC2 DAPK2 BRCA1 CTSV HIC1 VEGFA PPP1R13B
E2F3	0.958621412109784	0.969043102049646	0.220588082621704	0.601484084092376	9150	12	CDKN1A MAP3K5 CCNB1 CDC6 TFE3 CDK1 PLK1 VEGFA CCNA2 AURKA
E2F4	0.868067481563794	0.921282346333989	0.245170859881514	0.750379165565137	8592	22	CCND1 AR CDK2 MAP3K5 PCLAF BIRC5 CCNB1
E2F6	0.709688581314879	0.836526540528602	0.36657120537296	0.836636375697147	6152	6	CYC1 PCLAF E2F1 APAF1 BRCA1
EGR1	0.0971	0.419475987009175	0.339548119633409	1.19503556334161	970	68	CCND1 GDF15 TCF4 TFPI2 AR CDKN1A PTP4A1 SOD1 EAPP ATF3 UBE2S F3 PLAUR GDNF HPSE MYB HYAL1 TP73 EGFR DMRT1 TNFSF10
EGR2	0.0507201001878522	0.388207024959742	-0.621263339298734	-1.52724053795533	80	5	SCD5 LIF FASLG IL6 IGF2
ELF1	0.886966551326413	0.923645619238407	0.305515047063503	0.69728608780412	7689	6	FLI1 ERBB2 BRCA2 CYBB MEIS1 CD68
ELK1	0.269689251146205	0.561683628327058	0.385719342809543	1.14288673882219	2646	18	EIF2AK1 MECOM DAP3 PTPRZ1 ERBB2 FOSL1 FOS MCL1 PDGFB WISP2 ZFP36
EP300	0.562537522513508	0.747909224686832	0.290017828209085	0.968362672973958	5621	41	CCND1 CDKN1A ZEB1 EIF2AK1 PCNA TP73 TBXAS1 CRABP1 MGMT LAMA3 ERBB2 GFAP BIRC5 IL12B ALOX15 CREBBP IGFBP3 MDM2 CCNE1 NFKB1 IGF1
EPAS1	0.181348894624621	0.510383963651938	0.518999861996877	1.23589271117845	1615	7	SERPINE1 PTPRZ1 COL10A1 FLT1 MMP14
ERCC2	0.0117036546317765	0.231565166643007	0.65974768127731	1.62787740873067	105	8	BCL2 CDKN1A LAMTOR5 XPA
ERG	0.222812212805065	0.518646915521033	0.403315281229654	1.18219593772824	2181	17	TMPRSS2 ZEB1 EPB41L4B ICAM2 SPP1 TDRD1 ICAM1 ADAMTS1 CXCR4 ILK ENG
ESR1	0.0856914308569143	0.419475987009175	0.353845431281895	1.22427074436971	856	57	JUN CCND1 BCL2 AR CDKN1A HSPB1 SERPINE1 ZEB1 PMAIP1 CEBPB PTMA YWHAQ CDK4 AHR EGFR CD24 PELP1 NR5A2 UGT2B15 CTSD BLM CDH1 NRF1 ESR1 FLT1 AMH JAK2 FOS
ESR2	0.245966897129688	0.548336542522589	0.430147211922785	1.17289519321842	2347	12	JUN MKNK2 CDKN1A SERPINE1 PELP1 CTSD FOS BRCA2
ESRRA	0.0329929300864101	0.351501601305215	0.635239559413132	1.51269393080422	293	7	NR2F1 PNRC1 AHR DAP3
ETS1	0.431856814318568	0.65368490473357	0.300923491238552	1.02752603316477	4318	50	SQSTM1 EGR1 TNC TMEM158 CDKN1A RHOC MYB NDRG1 TBXAS1 FLI1 CDKN2A CSNK2A1 WAS CD6 CTSB CSF3R FOXD1 FLT1 ATXN2 TGFBR2 MDM2 PLAU CR1 CXCR4 TBXA2R DUSP6 EMSY CD8A CIP2A MMP13 CTGF
ETS2	0.0495029417731791	0.388207024959742	0.461621356904881	1.3917199038722	487	20	EGR1 TNC CDKN1A MMP2 FLI1 CDKN2A ICAM1 CSF3R CD163 CHRNE IL12B MSR1 MDM2
ETV4	0.323175126119634	0.608580925362824	0.386010674932027	1.10328838532596	3138	15	PLAUR MMP2 ERBB2 EGLN1 CCND3 TGFBR2 MMP14 BDKRB1 SYN2
ETV6	0.21308744794765	0.512938254954536	0.556105273610439	1.20434792329291	1790	5	CDKN1A MAD2L1 GAS2
EWSR1	0.219512195121951	0.51529557668458	0.552990749265505	1.19760284982416	1844	5	PHLDA1 ATF1 MITF TGFBR2
EZH2	0.0829995995194233	0.419475987009175	0.388811711363163	1.27380377891801	828	35	CCND1 CDKN1A PEBP1 PCNA MMP2 TWIST1 CPEB1 SFRP1 CDKN2A MST1 HOXB13 RUNX3 APC FOXC1 RPLP0 CDH1 SATB1
FHL2	0.186793575252826	0.510383963651938	0.569180245031143	1.23266417099797	1569	5	CCND1 CDKN1A
FLI1	0.160941078492609	0.497805918757221	0.451349244853428	1.25180651463706	1545	13	PHLDA1 ID2 FLI1 FOXM1 IL10 TGFBR2 IGFBP3 EP300 ITGA2B
FOS	0.357407592907944	0.623964252558125	0.328194024844879	1.06667540860036	3567	33	CCND1 NEFL DDIT3 HSPH1 PLAUR PDHA1 BCL2L1 MELTF CASP9 SMAD4 PCK2
FOSL1	0.450288350634371	0.659946418654608	0.444469949815686	1.01442699936496	3903	6	PLAUR CLU ITGAV
FOSL2	0.10128055878929	0.419475987009175	0.499499768636416	1.33519531953433	956	11	TIMP1 PLAUR MYB UGT2B15 CLU FOSL1 TGFB1 MDM2
FOXA1	0.573287528627941	0.751753859246588	0.33845117169647	0.938686364156366	5506	13	BCL2 APOB UGT2B15 ABCA1 ESR1 CFTR NKX2-1 SFTPB CCNG2
FOXA2	0.0817096165933375	0.419475987009175	0.499308407932806	1.36147908289374	779	12	PAX6 COL18A1 TCF7L2 NR5A2 CDH1 ABCA1 CFTR TPO GFER NKX2-1
FOXD3	0.203680843900797	0.512938254954536	0.509292720969143	1.21277712730065	1814	7	RND3 SPP1 NDRG1 MITF
FOXF2	0.336447520184544	0.620824802799818	0.47898715423927	1.09320664267808	2916	6	ITGB1 PDGFA CXCL12 BAMBI
FOXM1	0.401004304160689	0.645209141300557	0.362101424903399	1.04814399145533	3912	16	AR CDKN2A CDC25B CDH1 CCNB1 KRT15 CDC25A APOE VEGFB CYP3A4 CDC6 SFTPB
FOXO1	0.478096599611968	0.686180093743601	0.341516875293506	1.00105272829404	4681	17	EGR1 AR PDGFA TNFSF10 HYOU1 IRS2
FOXO3	0.537952114111055	0.734052884772227	0.32580463952615	0.965359422343105	5279	18	AR SIRT6 TNFSF10 MYOCD FOXM1 BIRC5 BCL2L11 VEGFB CDKN2B BBC3 PIK3CA
FOXO4	0.198269896193772	0.510383963651938	0.533461642896419	1.21753538997209	1718	6	SOD2 PSMD11 TNFSF10 CREB1 HIF1A
FOXP2	0.694579008073818	0.832025279601311	0.371565523447057	0.848035056530082	6021	6	PLAUR NKX2-1 SRPX
FOXP3	0.0924874075661773	0.419475987009175	0.51762714878858	1.35173985098402	862	10	CDKN1A IL2RA USP21 ERBB2 IL10 SATB1 ZNF205
GABPA	0.421891731112433	0.645657511149967	0.477866985175708	1.034908565909	3545	5	ERBB2 ZNF205 RPS3A TOMM70
GATA1	0.649282920469361	0.788821793728127	0.285099781521242	0.913921072836698	6473	30	PBXIP1 PPOX GP1BB TAL1 FURIN FLI1 DACH1 MUC1 BACE1 BST2 ITGA2B BDKRB1 TBXA2R EPOR CDC6 COPS5
GATA2	0.412281653466421	0.645209141300557	0.410427017083372	1.04376140790231	3799	9	AR NOS3 ERVW-1 PECAM1
GATA3	0.153954944943934	0.497805918757221	0.402156649753778	1.23085578528603	1523	22	ZEB1 TCF7L2 ERVW-1 IL10 FOXC1 IL12RB2 CDH1 MUC1 GATA3 ESR1 ALDH1A2 PAEP TGFBR3 CD40LG NFKB1 EPOR CD8A
GATA4	0.721632313137622	0.845679723502304	0.301995651598907	0.837577836618157	6931	13	NOS3 CYP17A1 FABP2 ERBB2 AMH FGF10 IAPP HAMP
GATA6	0.342722477836382	0.620824802799818	0.459482215216498	1.09416352928745	3053	7	CAV1 DAB2 CYP17A1 PLAU
GLI1	0.194496172149803	0.510383963651938	0.430921696274113	1.21458287745028	1879	14	JUN BCL2 CDK2 SFRP1 SMAD4 CYR61 PDGFRA SOX9
GLI2	0.69986241930363	0.832025279601311	0.318916029044187	0.852483256332038	6612	11	JUN BCL2 CDH1 PDGFRA BHLHE41 TNFRSF10B WNT2B FOXF1 FST H2AFX
GTF3A	0.448304580606782	0.659946418654608	0.468812414025311	1.01529923206742	3767	5	STAT1 RAD51B BAG3 FUS
HDAC1	0.003999600039996	0.21347391598916	0.419768087122499	1.44936332011705	39	56	EGR1 CCND1 HSPA5 RHOB PHB AR CDKN1A CD44 EIF2AK1 PCNA SPP1 RELN HMGCS1 HLA-DRA EGFR SFRP1 NOS3 CDKN2A MGMT RUNX3 ICAM1 CDH1 BIRC5 MMP28 ESR1 FOS ALOX15 RECQL4 RGS10 IGFBP3 BRCA2 RARB GRIN2B CYP3A4 NFKB1 STAT3 BAMBI SERPINB5 E2F1 TNFRSF10A
HDAC2	0.43041184824508	0.65368490473357	0.342058187077882	1.03125468550802	4242	20	PHB CDKN1A TP63 TWIST1 TNFSF10 MYCN CDH1 GRM2 DEC1 TGFBR2 CCNE1 IGF1 CAD APAF1 BMP7
HDAC3	0.075609756097561	0.419475987009175	0.44993479953131	1.34439689439691	743	19	JUN GTF2I PRAM1 MMP2 EGFR CDKN2A PCK2 GRHL1 GAS2 CDH1 LGALS9
HDAC4	0.777337398373984	0.876623823001852	0.27327288748649	0.816534354849666	7648	19	JUN CDKN1A CDKN2A SMAD4 HOXB13 IL10 TGIF1 HDAC3 MMP13 TGIF2 PTGES VEGFA ATF4
HDAC5	0.671080686791606	0.808214566266412	0.364123672339248	0.867086536170054	5979	7	SLC2A1 IGF2 SLIT2 YY1 SLC2A4 MEF2A
HDAC7	0.500416406412659	0.708262716851447	0.353886060326021	0.98149466473399	4806	13	CDKN1A AKAP12 MAML1 ESR1 HDC HIF1A NR4A1 MEF2D MEF2C ACTN4
HDAC9	0.994234531040873	0.994234531040873	0.173871045149426	0.496954921496993	9656	15	HSPA5 CDKN2A ESR1 NFKB1 CITED2 MMP13 TNFRSF10B IL18 RELA MYEF2 MEF2A CFLAR STAT6
HDGF	0.878167757287329	0.923157150393409	0.326557945855417	0.707221101091871	7380	5	CDH1 VEGFB VEGFA
HES1	0.590284142988084	0.751753859246588	-0.317799138216772	-0.913875949336634	643	7	PTEN DBF4 PTGDS MAP2 ASCL1 E2F1 CD4
HIC1	0.904458598726115	0.936352108289292	-0.218135714967021	-0.707671448733816	709	9	VLDLR EPHA2 SIRT1 MYC VEGFA LRP8 E2F1 STAT3
HIF1A	0.043	0.388207024959742	0.356895578662705	1.25877625816608	429	70	CCND1 ALDOA LDHA PGK1 AR EDNRB ENO1 SERPINE1 GAPDH SLC2A1 SDHB TUBB3 HBEGF FAM162A TLR6 NR3C1 PPP1R3C MMP2 ITGB2 TWIST1
HIPK2	0.546538588936734	0.742113672232722	0.386484758915116	0.953621855310756	4949	8	CDKN1A CTBP2 NOX1 HIF1A MEF2C
HMGA1	0.160171799706683	0.497805918757221	0.460792294010396	1.25645604978116	1528	12	CD44 CRYAB XPA TWIST1 SLC2A3 CDH1 CDC25A
HNF1A	0.49772462694465	0.708262716851447	0.368058827129116	0.98384514699105	4702	11	ACAT2 MTTP APOM UGT1A1 CDH17 SLC22A9 GPR39 NT5E
HNF4A	0.262311557788945	0.558925396211828	0.35863206535096	1.1318139329834	2609	27	ACAT2 CDKN1A MTTP C1QTNF5 APOB HNF1A NPC1L1 TCF7L2 LIPC CYP2C9 FABP2 KCNJ11 LDLR ABCC6
HOXA1	0.00818915801614764	0.21347391598916	0.734178357268745	1.67563712298587	70	6	CCND1 BCL2 PCNA LYL1
HOXA10	0.0796144982191494	0.419475987009175	0.500775133541128	1.36547844722318	759	12	ID2 CDKN1C PHGDH LYL1 MYCN
HOXA9	0.905929115601193	0.936352108289292	0.271736215624854	0.67048852023738	8204	8	ID2 MYCN NFKB1 ARHGEF1 SHOX RELA
HOXB7	0.0152180902368449	0.248494168909394	0.612114225502102	1.59848492085828	141	10	CCND1 DAPK1 PDGFA MMP2 EGFR WNT5A
HOXD3	0.780368828078525	0.876623823001852	0.362762643335322	0.785629011055187	6558	5	ITGB1 ITGAV PLAU ITGB3 ITGA5
HSF1	0.0263264479546375	0.318102578692807	0.480176302316346	1.45799831467691	259	21	JUN LDHA STIP1 CDKN1A SERPINE1 FKBP4 HSD17B6
HSF2	0.744290657439446	0.855409791893838	0.3554857547893	0.811335721790501	6452	6	TXN FOS HIF1A HSPA4
ILF3	0.164069006543724	0.499418844094632	0.579969510174322	1.25603030271019	1378	5	HLA-DQA1 HLA-DRA BIRC5 ACRV1 PLAU
ING1	0.0161476355247982	0.248494168909394	0.704763416408142	1.60850252770874	139	6	CDKN1A CASP3 PCNA
ING4	0.00158746957349984	0.21347391598916	0.678087092006326	1.81257083252527	14	11	CCND1 BCL2 CDKN1A CASP3 SPP1 ARL6IP5
IRF1	0.588288288288288	0.751753859246588	0.288682405444636	0.951836283993486	5876	37	BCL2 CDKN1A CDK2 MYB DDX58 CDK4 EIF2AK2 TAPBP TNFSF10 CD40 IFNB1 IL10 CCNB1 ERAP2 IL12B FOXP3
IRF2	0.602513747054203	0.758619581518246	0.38359765204643	0.913459861752727	5368	7	IFNB1 ERAP2 TAP1 CXCR4
IRF3	0.951740924965605	0.965685846943123	0.228895789125064	0.611853309031985	8992	11	ABCC2 IFNB1 TLR3 IRF5 TLR4
IRF8	0.922049243678922	0.945954224070598	0.264735292948108	0.653214274053322	8350	8	GAS2 IL10 TLR3 TLR4 CYBB CD68
IRF9	0.882929642445213	0.923157150393409	0.307494152877438	0.701803059925831	7654	6	CDKN1A PML CDKN1B NCAM1
JUN	0.0753924607539246	0.419475987009175	0.32508157990534	1.18571764937469	753	105	JUN TXN LGALS3 CCND1 CA2 LDHA DDX21 SOD2 NEFL TNC DDIT3 RHOB AR CDKN1A ELN ATF3 NEIL1 F3 PLAUR APOM MYB MMP2 TP73 PDHA1 FGF7 BCL2L1 MELTF EGFR SYK NOS3 MGMT PCK2 CDK5R1 NAMPT UGT2B15 POLD2 MAP3K1 IFNB1 FOSL1 IL12B STMN1 BEX2 DCN RARG RARB MSR1 OPRM1 NOX5 BECN1 ITGB8 PLAU SMN1 HEY1
JUNB	0.0376504361267528	0.372470385968233	0.605377866512253	1.49372401087173	340	8	CDKN1A APOM EGFR CDKN2A SMAD4 CLU
JUND	0.0560587761674718	0.388207024959742	0.435025746566535	1.35805974796824	556	25	GADD45A CCND1 CDKN1A TIMP1 F3 PLAUR MYB ERBB2 CLU FOSL1 ITGAV TGFB1 MDM2 CD40LG
KAT2B	0.368831980012492	0.623964252558125	0.387213667006486	1.07392799797999	3542	13	CDKN1A ZEB1 CDK2 TP73 SMAD4 RB1 LIN28A CLOCK NPAS2 CDKN1B
KLF10	0.13253282459881	0.467371094779375	0.542421200188303	1.29166586889271	1180	7	FGFR1 CDKN1A SERPINE1 EGFR
KLF2	0.157208765859285	0.497805918757221	0.555620738496427	1.26810975358762	1362	6	CDKN1A WEE1 NOS3
KLF4	0.0050251256281407	0.21347391598916	0.500719790518938	1.5802313573809	49	27	CCND1 ODC1 GDF15 TAGLN PFKP CDKN1A SOD1 ATF3 CDKN1C MMP2 HSPA8 LAMA3 LXN CDH1 BIRC5 CCNB1 LAMA1
KLF5	0.406286379511059	0.645209141300557	0.39179171482681	1.04728469704229	3838	11	CCND1 FASN ITGB2 BIRC5 CCNB1 CXCR4 HIF1A CDKN2B FOXO1
KLF6	0.00496585971446307	0.21347391598916	0.601560068910478	1.69553904055857	47	14	CCND1 TFPI2 CDKN1A PMAIP1 ATF3 PTTG1 IGF1R PSG5 CDH1 LAMA1
KLF8	0.586793575252826	0.751753859246588	0.422839024121207	0.915735427721035	4931	5	CDH1 MMP14 CDH2 FN1
LEF1	0.359653591441671	0.623964252558125	0.363751724708271	1.07779666781725	3529	18	CCND1 TCF4 AR NRCAM TCF3 MITF BIRC5 ESR1 MYCBP EDA CTNNB1 NT5E MMP7
LMO2	0.227890029811196	0.522419411260341	0.482213654834987	1.18982565178183	2063	8	ZEB1 NFATC1 LYL1 CDH1
LMO4	0.883164782867341	0.923157150393409	0.324524645520131	0.702817616441683	7422	5	DLG4 ESR1 BMP7 BRCA1
LMX1B	0.245568114217728	0.548336542522589	0.542146077284453	1.17411672444653	2063	5	TCF3 NLRP2
MBD2	0.63339481393078	0.779779393150338	0.350838137552655	0.892220280721427	5837	9	DAPK1 MSH2
MECP2	0.371675457299966	0.623964252558125	0.449646090090175	1.07074079598827	3311	7	CCND1 RELN MGMT ESR1 IGFBP3
MED1	0.779298036882808	0.876623823001852	0.362977586783689	0.786094510499179	6549	5	AR UBE2C VDR AURKA SULT2A1
MEF2A	0.255921123137927	0.55819016621422	0.446197524767602	1.1652073834426	2387	10	JUN COX6A1 PPARGC1A MAPK14 NRF1
MEF2C	0.509819324430479	0.709648004358004	0.40934469332722	0.974771208794144	4542	7	JUN CPT1B MECP2 NR4A1 VEGFA MAPK7 CDKL5
MEN1	0.817619615927091	0.881247601602351	0.298610365816162	0.759399266776797	7535	9	JUND CDKN2C GATA3 RAD51 CDKN1B RAD51AP1 BRCA1
MITF	0.206316861946001	0.512938254954536	0.402652909312172	1.1930609106847	2024	18	BEST1 CDK2 PPARGC1A MC1R GPNMB PRKCB FOS SERPINF1 CTSK TRPM1 MLANA DCT HIF1A
MSC	0.18582312023849	0.510383963651938	0.500141540995633	1.23406135233133	1682	8	MMP2 IL2RA IL10 CDC25A MCM7 FOXP3 CDC6
MSX1	0.520976831559173	0.717963096228314	-0.381387949890634	-0.93755916519737	831	5	DKK1 NOTCH3 DLK1 HEY1 ZHX2
MSX2	0.195954788816181	0.510383963651938	0.564301586521549	1.22209854156896	1646	5	BCL2 SOD1 BGLAP
MTA1	0.529166666666667	0.725639438943895	0.324398845328166	0.969297775276393	5206	19	BCL2L1 EGFR SUMO2 CDKN2A CDH1 RNF144A ESR1 ALOX15
MTF1	0.0604382929642445	0.400505791363691	0.62490236669893	1.42623327630885	523	6	PRNP SOD1 ACO1
MZF1	0.370612730517549	0.623964252558125	0.494770745296923	1.07151675749412	3114	5	MMP2 PIK3R3
MYB	0.15933734939759	0.497805918757221	0.378712875586589	1.20795877142524	1586	29	BCL2 HRH1 PDCD4 CDO1 NR3C1 MYB DHRS2 ERBB2 WAS IL7 ICAM1 CSF3R CD4 GATA3
MYBL2	0.724567474048443	0.845679723502304	0.361952670420576	0.82609535587083	6281	6	CCND1 NCL SP1 MYC COL1A1
MYC	0.110888911108889	0.420770251741949	0.323311474736111	1.166538907149	1108	91	CCND1 ID2 LDHA ODC1 PGK1 BCL2 CDKN1A PROM1 PMAIP1 MTDH ATF3 PCNA FUT3 CDCA7 NOL7 CDK2 EBNA1BP2 HDAC2 CD38 PRODH CDK4 TP73 HNRNPA1 NDRG1 CD33
MYCN	0.805424882394155	0.878357056784177	0.252762651833654	0.83601617982597	8046	38	ID2 HMGA1 LRRN3 CDKN1A CD44 HDAC2 NDRG1 MXI1 GRHL1 CTSD CLU BIRC5 MCM7 EFNB3 MDM2 MCM5 HLA-E CDKN1B BAX MCM8 DKK3 TP53INP1 ABCC1 HLA-B HLA-C BMI1
NANOG	0.881957376370784	0.923157150393409	0.252780207451395	0.712478657685167	8524	14	CCND1 LXN L1TD1 CDC25A POU5F1 YES1 KLF2 GATA2 SEMA6A LAMB1 SOX1
NCOA3	0.564306960142772	0.747909224686832	0.43023537334717	0.931753577975941	4742	5	BCL2 ERBB2 MMP7 BRCA1
NCOR1	0.327566320645905	0.608965575965878	0.482006143511818	1.10009697177713	2839	6	AR G0S2 ESR1 IGFBP3 IGF1
NF1	0.355227320343599	0.623964252558125	0.397173429555951	1.0829846003602	3390	12	MSH2 PPP2R2D GNRH1 MBP FOS
NFATC1	0.732064247471743	0.845679723502304	0.378311112213999	0.819302070982932	6152	5	ICAM1 CYP2E1 EGR3 CD3G SP1
NFATC2	0.583700178465199	0.751753859246588	0.424069300238156	0.91839981620436	4905	5	FOXP3 MDM2 EGR3 CD3G
NFE2L2	0.104490408316365	0.419475987009175	0.510811734680084	1.33394196910519	974	10	SOD2 SDHB SOD1
