pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
CEBPD	0.842561386615311	0.986846512406844	-0.249159899945112	-0.700887821058478	3499	5	SOD1 POU5F1
CIITA	0.301693259524585	0.776909208913247	0.337299502024385	1.12430835943741	1852	8	COL1A1 HLA-A SIRT1 PSMC5 COL1A2 HLA-B
CLOCK	0.334887547997806	0.791079618883511	-0.261920652576937	-1.08341743380312	1220	11	DEC1 NAMPT NR3C1 STAR BHLHE40 BHLHE41 PER3 PER2 CRY1 PER1 CRY2
CREB1	0.387082791504118	0.845350717258936	0.203511178039099	1.05105359121571	2678	22	LYL1 PPP2CA MITF SMAD6 SLC20A1 ACACA NDC80 NR5A2 PLAT CASP8 UXT
CREB5	0.0279831045406547	0.45027359124508	-0.457235260188744	-1.71124960054635	105	9	TGFBR3 RDX STAT1 RASGRP3 ATP6V0E1 TNFRSF11B LGALS3BP
CREBBP	0.671169630642955	0.964329207002134	0.307411578714198	0.833174619663305	3924	5	PSMC5 CREB1 CDKN1A HINFP
CREM	0.28194297782471	0.776909208913247	-0.302925941642488	-1.13373123589998	1067	9	MC2R SLC5A5 ACE G6PD CCNA2 FOS DUSP4 CREB1
CTNNB1	0.0253886010362694	0.45027359124508	-0.488536998374107	-1.72239290034427	97	8	VIM CCND1 RB1 STARD7 PLD1 JUN MYC
DDIT3	0.78044193700047	0.986846512406844	0.188169758285052	0.746784229503809	4979	12	ANKRD1 SIRT1 ATG5 SIRT2 TNFRSF10B TRIB3 ATF2 ASNS ATF5 NOS3
DNMT1	0.714660448848732	0.986846512406844	-0.167202601330596	-0.81034202572271	2451	15	CDH1 RB1 TIMP3 GAD1 IL32 RELN CDKN2A MBD2 TNFRSF10B BIRC5 MSH2 CASP8 BMP2 VEGFA
E2F1	0.675575263662512	0.964329207002134	0.093823652133894	0.825443113052484	5636	81	BBC3 DHFR FOXM1 FHIT CHEK2 MCL1 WWOX XRCC1 HSPA5 ERCC1 DRAM1 DAPK2 KIF2C CDK1 NPAT CDCA7 RRM2 VEGFA ISYNA1 ATG5 SIVA1 APAF1 DROSHA MCPH1 MYBL2 PNRC2 DNMT1 IRF3 BIRC5 TYMS LRBA ASF1B FGFR1 MYCN BCL2 CD2AP BRCA1 PCNA CDKN1A NRIP1 PLK1 CDKN2A MAP3K5 HIC1 FANCA AURKA ULK1 DBF4 E2F6
E2F4	0.822658513035082	0.986846512406844	0.206124416104397	0.719734964258818	5111	9	TTK TOPBP1 RAD51 BRCA1 PLK1 PPARG PCLAF HCFC1 MCM10
EGR1	0.838497288923315	0.986846512406844	-0.0927682733096783	-0.724088076348007	2164	39	EGFR TP53 MYB TNFSF10 CCND1 SOD1 PTEN GDF15 HYAL1 AR HPSE SLC4A2 TCF4 BCAR1 FN1
ELK1	0.339672604718344	0.791079618883511	-0.387888221777481	-1.09113115969205	1410	5	FOSL1 PSEN1 EIF2AK1 TNFRSF10B EZH2
EP300	0.295778924992408	0.776909208913247	-0.218474281535382	-1.12282067628793	973	17	GFAP CYBB TRIM22 VCAM1 TP73 MYC HINFP EIF2AK1 IGFBP3 CDKN1A PCNA BRCA1 TBXAS1 BIRC5 DNMT1
ERCC2	0.205711354309166	0.75838215935782	0.458104595826654	1.24159644210648	1202	5	BAX LAMTOR5 BCL2 CDKN1A
ERG	0.0187235428199284	0.431421521425132	0.527369050126755	1.7578603822641	114	8	ADAMTS1 FGF2 PIM1 CXCR4 ILK
ESR1	0.473411602209945	0.926966212580362	-0.147477136920076	-0.977308278752034	1370	28	PTMA TP53 NQO1 CD24 SERPINE1 FOXP1 CCND1 CTNNB1 ZFHX3 AR HSPB1 JUN BTG2 JUNB BLM AMH CCNA2 UGT2B15 CDKN1A GREB1 BCL2 ZEB1 NRF1 RARA VEGFA HTRA2
ETS1	0.668657151179726	0.964329207002134	0.164431372623252	0.831028937783119	4590	21	ANGPT2 BAX LCK CSF3R TMEM158
ETS2	0.113915530876662	0.650069815921964	0.474453152327985	1.396947205793	676	6	ANGPT2 LCK CSF3R
ETV4	0.847720006730608	0.986846512406844	0.234175672845184	0.689490733153845	5037	6	MMP7 CCND2
ETV6	0.277872777017784	0.776909208913247	0.427304715041824	1.15811982399759	1624	5	BBC3 MAD2L1 GAS2
EZH2	0.506425041186162	0.926966212580362	-0.158569603007037	-0.949067748902676	1536	23	TP53 CCND1 CDH1 SATB1 FBXO32 DACT3 TWIST1 HDAC1 MYC RUNX3 AXL CDKN2A CDKN1A PCNA KPNB1 RPLP0 MST1 HOXB13 PEBP1
FLI1	0.161311475409836	0.733456113180696	0.413905185181474	1.30158712874187	983	7	FOXM1 EYA3 COL1A2 PHLDA1 ID2 IGFBP3
FOS	0.810259399591956	0.986846512406844	-0.150879014909873	-0.731230289529839	2779	15	NEFL HSPH1 EZR CCND1 ERCC4 CASP9 NFKB1 CREM MYC SRR FOS SOX7 DDIT3 FAS CLU
FOSL2	0.436528497409326	0.898436558621521	-0.284252669039146	-1.00216520076545	1684	8	MDM2 MYB BCL6 TIMP1 FOSL1 UGT2B15 BRCA1 CCR4
FOXA1	0.528406355320173	0.926966212580362	-0.333110962864132	-0.937042505571582	2194	5	ABCA1 APOB BCL2 SFTPB NF1
FOXA2	0.496580027359781	0.926966212580362	0.355209317772423	0.962720368158441	2903	5	MMP7 NR5A2 PAX6
FOXF2	0.0643015521064302	0.541970224897054	-0.490337427196665	-1.50900444761893	260	6	BAMBI PDGFA ITGB1 MT1F
FOXM1	0.528497409326425	0.926966212580362	-0.264457295373665	-0.932374353450794	2039	8	CDC25B AR BTG2 MYC CCNB1 CDKN2A SFTPB CDC6
FOXO1	0.0545873910814967	0.50852464323289	-0.473136726872367	-1.56133597611369	212	7	TXNIP TNFSF10 EGR1 ADIPOR1 AR
FOXO3	0.287573401047453	0.776909208913247	0.310628498695524	1.13956413381899	1811	10	FOXM1 FASLG CCND2 SIRT1 GALT
FOXO4	0.226287915262398	0.75838215935782	-0.428137276702987	-1.20435191637327	939	5	TNFSF10 SOD2 BCL6 HIF1A CREB1
FOXP2	0.272571819425445	0.776909208913247	0.429916240456601	1.16519781599548	1593	5	CNTNAP2 MET PLAUR NKX2-1 SRPX
GATA1	0.960090119085935	0.989297199632469	0.162644607081526	0.567914333862433	5965	9	ZNF268 AGGF1 CDC6
GATA2	0.171224439517122	0.733456113180696	-0.41475166790215	-1.27639065836737	694	6	CYBB AR NOS3 PPARG MS4A2 ERVW-1
GATA3	0.22234565941914	0.75838215935782	0.331905962409989	1.21762211822629	1400	10	CDH3 CXCL1 CD40LG ZEB1 PAEP ERVW-1 HSD17B1
GATA4	0.977979274611399	0.989297199632469	-0.153173190984579	-0.540029552629476	3774	8	ERBB2 IAPP NOS3 FABP2 AMH HDAC9 HAMP CCND2
GLI1	0.612005149662053	0.950218521843714	0.250077653319011	0.873208687622562	3802	9	FAS H2AFX TNFRSF10B BCL2 SFRP1 PDGFRA CYR61 BHLHE41
GLI2	0.344676001302507	0.792307171825244	0.325847213296894	1.08613485525572	2116	8	FAS H2AFX TNFRSF10B BCL2 PDGFRA WNT2B
HDAC1	0.959206174200662	0.989297199632469	0.0911860779908046	0.557994027178501	6959	33	CD82 GRIN2B ESR1 HSPA5 PHB CCND2 RHOB BRCA2 SP1 RECK COL1A2 FOS PCNA CDKN1A IGFBP3 EIF2AK1 RELN RUNX3 BIRC3
HDAC2	0.749114901834567	0.986846512406844	0.222038610319966	0.775303354561252	4654	9	PHB APAF1 DNMT1 SP1 COL1A2
HDAC3	0.976934905176832	0.989297199632469	-0.158202980206094	-0.522064744702876	3811	7	CDH1 JUN MYC CDKN2A GRHL1 GAS2 CXCR4
HDAC4	0.263850795392211	0.776909208913247	-0.280295904507297	-1.15942544651997	961	11	TGIF1 RUNX2 IL10 VCAM1 MEF2A JUN TGIF2 CDKN2A CDKN1A HOXB13
HDAC5	0.106922887410692	0.650069815921964	-0.452899517423986	-1.39378996627796	433	6	SLC2A4 SLIT2 YY1 MEF2A
HDAC7	0.970367958319765	0.989297199632469	0.161594773984893	0.538638077264279	5959	8	ESR1 ACTN4
HDAC9	0.449459332393042	0.906290403726204	0.250452262853035	0.993963120571465	2867	12	MYEF2 ESR1 HSPA5 CFLAR STAT6 TNFRSF10B CDKN2A CITED2 RELA
HDGF	0.773712084737602	0.986846512406844	-0.266999120728567	-0.751069622331681	3213	5	VIM CDH1
HES1	0.604959075589793	0.950218521843714	-0.312728524067834	-0.879706621591288	2512	5	PTEN MAP2 DBF4 PTGDS
HIC1	0.131639344262295	0.680599451334255	0.432154574416216	1.35897507889505	802	7	STAT3 LRP8 VEGFA SIRT1
HIF1A	0.55505198613703	0.929116324710922	0.136579531386603	0.916572114561197	4163	41	BAX RORA ALDOA ASS1 EDNRB FGF2 CXCR4 MET NR4A1 VEGFA TGFB3 ENO1 SLC2A1 LEP APEX1 E2F3 TIMP2 RECK BNIP3 MIF PTGES SDHB BID
HIPK2	0.874578719306692	0.989297199632469	-0.240308353717293	-0.675988385194274	3632	5	VIM HIF1A CDKN1A MEF2C VEGFA
HMGA1	0.115081967213115	0.650069815921964	0.44445340927265	1.39765061551738	701	7	INSR SLC2A3 XPA
HNF1A	0.0412106703146375	0.456922012513112	0.587265539873946	1.5916600957986	240	5	ACAT2 UGT1A1 CDH17
HNF4A	0.958802703572578	0.989297199632469	0.163493778974443	0.570879429960941	5957	9	LDLR MMP7 NPC1L1 C1QTNF5 GFER MYC FABP2
HOXA10	0.454779530093338	0.906290403726204	0.283999487227279	0.991655256820825	2825	9	PHGDH IL15 IL11 MYCN ID2 EMX2
HOXA9	0.272267693789119	0.776909208913247	-0.41049588614632	-1.15472661233988	1130	5	NFKB1 RELA ARHGEF1 ID2 MYCN
HOXB7	0.16816865143225	0.733456113180696	0.366578287350969	1.27999979590473	1044	9	THBS2 FGF2 CDKN1B VEGFA
HSF1	0.361139896373057	0.819509764846552	-0.302669267911855	-1.06709502031322	1393	8	BAG3 SERPINE1 HSPA4 MICA LDHA CDKN1A ATG7
ING4	0.522026431718062	0.926966212580362	0.244805265170348	0.935559678639525	3317	11	BAX ARL6IP5 CDKN1B ANGPT1
IRF1	0.168136020151134	0.733456113180696	-0.234630896761181	-1.27095476070509	533	19	DDX58 MYB EIF2AK2 TNFSF10 IL10 CYBB CASP7 CEACAM1 SOCS2 CDK2 IRF2
IRF8	0.618502051983584	0.951955332183429	0.32153167341362	0.871444175351505	3616	5	CD68 GAS2 NF1
IRF9	0.307252229513714	0.776909208913247	0.381467753891772	1.12316739868736	1825	6	CCND2 CDKN1B CDKN1A SP100 PML NCAM1
JUN	0.481818181818182	0.926966212580362	-0.106358391901269	-0.966592424780757	1059	52	EGFR TP53 NEFL LGALS3 EZR NOX5 CCND1 MEF2D DCN MAPK8 TNFRSF1B GJA1 CSF1 TNC AR VCAM1 NAMPT BEX2 CTSL MAT2A STMN1 JUN ETS1 CTGF FOSL1 RARG CREM MYC LDHA NEIL1 ATF3
JUND	0.197243988111321	0.75838215935782	-0.316916174135408	-1.24753528715545	729	10	MDM2 MYB CCND1 GADD45A BCL6 FOSL1 ITGAV SOX4
KAT2B	0.551512045105074	0.929116324710922	-0.277067554874436	-0.914314016793728	2151	7	SMAD4 RB1 IRF7
KLF10	0.214584873121458	0.75838215935782	-0.395181616011861	-1.2161641822621	870	6	EGFR SERPINE1 ITGAD STMN1 CDKN1A FGFR1
KLF2	0.736634639073663	0.986846512406844	-0.255496633894326	-0.786286209279242	2989	6	WEE1 NOS3 PPARG CDKN1A FABP5
KLF4	0.15314465408805	0.732610912799592	-0.231934298187607	-1.29479375486064	486	20	IFITM3 TP53 PFKP CDKN1C ODC1 CCND1 CDH1 SOD1 GDF15
KLF5	0.883905689390056	0.989297199632469	-0.201419726406428	-0.664678616720803	3448	7	CCND1 NOTCH1 HIF1A CCNB1 FASN BIRC5
KLF6	0.648696491792726	0.964329207002134	0.242227628616765	0.845798362561215	4030	9	PMAIP1 PTTG1 DAPK2 LAMA1 PSG5 CDKN1A ATF3
LEF1	0.329856361149111	0.791079618883511	0.407900042184653	1.10552752739286	1928	5	MMP7 MITF NRCAM
MECP2	0.803081367356765	0.986846512406844	-0.259437270315273	-0.729798106086444	3335	5	CCND1 GAD1 RELN IGFBP3
MEF2A	0.989407799711122	0.989407799711122	-0.17925820111378	-0.504254055380408	4109	5	SLC2A4 JUN MAPK7
MITF	0.904582763337893	0.989297199632469	0.23378548662071	0.633626536491335	5289	5	BEST1 SERPINF1 FOS HIF1A GPNMB
MTA1	0.049917718047175	0.490857560797221	-0.38441169118922	-1.59009350310702	181	11	EGFR CDH1 PTEN SUMO2 MTA3 BCL2L1 ARNTL BCAS3 RNF144A CDKN2A
MYB	0.391631405735778	0.845350717258936	0.263066650596386	1.04402549997523	2498	12	LCK CDO1 COL1A1 CSF3R
MYC	0.0438851650436322	0.456922012513112	0.208473194132158	1.59073796909732	346	56	PRODH KRAS FOXM1 HDAC2 CHEK2 CDC25C SURF1 PMAIP1 ASS1 BRD7 CDK4 FASLG CCND2 CXCR4 CFLAR HLA-A VEGFA HNRNPA1 ST3GAL4 SRSF1 CDK6 NFE2 BMI1 HLA-E WRN TNFRSF10B TFRC EBNA1BP2 SFRP1 MST1 HLA-B DKK1 ST3GAL3 IPO7 ST3GAL1 CDKN1A
MYCN	0.765430370888733	0.986846512406844	0.129618617118548	0.751573660821132	5468	29	MCM2 CTSD BAX HDAC2
NANOG	0.534183919114107	0.926966212580362	-0.331474253268109	-0.932438434761173	2218	5	MTF2 POU5F1 LAMB1
NFE2L2	0.0279343926191697	0.45027359124508	-0.517093820513752	-1.70639297086736	108	7	NQO1 SOD1 CAT GCLC SOD2
NFIC	0.855440414507772	0.986846512406844	-0.198843416370107	-0.701045140441556	3301	8	IRS2 CYP17A1 C4BPB HMGB1 ITGA5 CCL2 SMUG1 SLC34A2
NFKB1	0.0614525139664804	0.541970224897054	-0.110671350676382	-1.45988796731829	76	109	EGFR IRF1 ABCA1 B2M SERPINE1 TNFSF10 NOX5 IL10 XIAP CCND1 CTSB GFAP CDH1 UPP1 OPTN REPS2 EGR1 ADORA1 PTEN GSTP1 HYAL1 IRF7 CFI RGS4 TF NOLC1 CSF1 AR SOD2 HPSE YY1 VCAM1 NOX4 HBEGF BCL2L11
NFKBIA	0.769391696169939	0.986846512406844	0.217752420059364	0.760337049005007	4780	9	CCL5 FAS CD58 TRAF1 RELA PON2 NFKB1 ICAM1
NFYA	0.658417453598177	0.964329207002134	0.251718890967603	0.839045571204934	4043	8	OGG1 CCND2 CDKN1B
NR0B1	0.0376940133037694	0.456922012513112	-0.529577464788732	-1.62976494430321	152	6	CYP17A1 STAR ESRRG NOS1 PBX1 AMH
NR1H4	0.774863212101706	0.986846512406844	0.216334604876982	0.755386392605815	4814	9	SCARB1 VEGFA STK11 ABCC4 RELA UGT2B4 ABCB4 NFKB1
NR1I2	0.965454819731483	0.989297199632469	0.122705306793123	0.552071135458002	6399	16	UGT1A1 PTAFR KLF6 CYP3A4 NOD2 BCL2 CCL2 RELA NOD1 FOSL1 BCL2L1 NFKB1
NR3C1	0.92233869777056	0.989297199632469	0.128961433301662	0.611228365787822	6246	18	BAX UGT1A1 CDK4 RPS6KA3 CDK6 SRF BRCA1 CDKN1A ATF2 ELK1 CCND3
NR4A1	0.965508745996551	0.989297199632469	-0.182426173662551	-0.561413206804794	3918	6	MDM2 RNF7 BABAM2 CCNA2 TIMP2
NR5A1	0.0186528497409326	0.431421521425132	-0.503039739027284	-1.77352396640416	71	8	MC2R CYP17A1 NOV STARD7 STAR PBX1 AMH CITED2
NRF1	0.561246040126716	0.929116324710922	-0.242366260697694	-0.907080452705325	2125	9	FMR1 IDE PRDX5 SLC46A1 PRDX3
OTX2	0.561669190644456	0.929116324710922	0.308184133434377	0.90739615061779	3337	6	CDC25C BEST1 PAX6 CCNG2 AURKA
PARP1	0.533316248077909	0.926966212580362	-0.280413900602159	-0.925356850030847	2080	7	SERPINE1 VIM CDH1
PAX5	0.741360394953374	0.986846512406844	-0.188688245893994	-0.780496433343426	2702	11	TP53 CCND1 FHL2 XBP1 PRDM1 TIMP1 CDKN1A BCL2 MYCN
PAX6	0.673567645642754	0.964329207002134	-0.292004661470521	-0.821410311057586	2797	5	SIX3 PDHX FABP7 PROX1
PGR	0.881005173688101	0.989297199632469	-0.217182460904702	-0.668375043944123	3575	6	IL10 ERBB2 RELA HLTF BCL2
PITX1	0.788341968911917	0.986846512406844	-0.212743740450098	-0.75005231817332	3042	8	RUNX2 IRF7 JUN IRF2 TRIB2 NKX3-1
PML	0.903438747313479	0.989297199632469	0.149296375279924	0.634479967510942	5884	14	HIPK2 BAX
POU2F1	0.0107637109174782	0.431421521425132	-0.575764485012587	-1.90000427606041	41	7	CCND1 PTGIR VCAM1 GADD45A TWIST1 TK1
POU5F1	0.252517306482064	0.776909208913247	0.309920135671369	1.18440582693702	1604	11	NANOG THY1 ZFP42 ITGA6 ID2 DKK1 CDKN1A
PPARA	0.000270197243988111	0.0478249121858957	-0.598485551274453	-2.35592849151508	0	10	TXNIP PLIN2 SERPINE1 ANGPTL4 APOB NFKBIA SREBF2 ACSL1 CPT1A
PPARD	0.00123183050012318	0.109016999260902	-0.711564121571534	-2.18982554596396	4	6	SAT1 TXN SOD1 CAT ANGPTL4 TIMP1
PPARG	0.194464675892207	0.75838215935782	-0.172503014026788	-1.23225162436098	533	33	EGFR TP53 PLIN2 SAT1 CCND1 SLC2A4 POU2F1 PTEN CSF1 GK ANGPTL4 APOB SLC5A5 BAD ICAM1 BCL2L1 ERO1A ERP44 MYC CD36 LIPE
PROX1	0.596360840594567	0.950218521843714	-0.266495561278826	-0.879426778068499	2326	7	CDKN1C RGS4 SIX3 TWIST1
PTTG1	0.856574836694121	0.986846512406844	-0.155603352369651	-0.701212301603661	3015	13	S100A4 PTTG1IP RHOA RAC1 MYC CCNB1 CDC42 TIMP2 DOCK1 ID3 VEGFA LGALS1 CDK1
RARA	0.97857482939216	0.989297199632469	0.142358079320996	0.522251377561394	6165	10	CRABP1 CXCR5 ABCC3 PRKCA CDKN1A NR1I3 HSD17B2 ICAM1
RB1	0.146705219905646	0.721300664536093	0.304603083203173	1.33483020962871	963	15	DHFR RBL1 VEGFA E2F3 FGFR1 EBNA1BP2 BRCA1 FOS PCNA CDKN1A DNMT3A TFDP1 E2F2 MYC
RBMX	0.107908351810791	0.650069815921964	-0.452335063009637	-1.39205286816044	437	6	TXNIP EGR1 JUND FOSL1 JUNB FOS
REL	0.0875647668393782	0.650069815921964	-0.409845788849348	-1.44495806724867	337	8	SOD2 EPHB2 IL2RA BIRC3 CDKN1A CSRP1 CCL2 TNFAIP3
RELA	0.040574809805579	0.456922012513112	-0.111975200210124	-1.53566190794208	47	117	EGFR IRF1 ABCA1 SERPINE1 TNFSF10 NOX5 IL10 XIAP CCND1 CTSB GFAP CDH1 UPP1 OPTN REPS2 EGR1 ADORA1 PTEN GSTP1 HYAL1 IRF7 CFI RGS4 TF NOLC1 CSF1 TNC AR SOD2 HPSE YY1 VCAM1 TBP SAA2 NOX4 HBEGF BCL2L11
REST	0.778113000548546	0.986846512406844	-0.182695829549145	-0.755709199978125	2836	11	TUBB3 STAT1 GJD2 BDNF TPH2 LIN28A
RUNX1	0.117526746381372	0.650069815921964	0.36260966072167	1.38576667221716	746	11	CD34 MAD2L1 SYMPK VEGFA MYH10 BAALC NF1
RUNX3	0.391274940818397	0.845350717258936	-0.165911959023087	-1.03632640227418	1156	25	HSPD1 ING4 CCND1 PEA15 CASP7 CASP3 TCF4 ICAM3 TXN2 TIMP1 MYC CD36 ING1 CDKN1A FADD TIAL1 CAPN10 DNASE1 RUNX1 CASP2 CASP8 JAG1 CFLAR TRAF6 HES1
RXRA	0.788524590163934	0.986846512406844	0.235564558191952	0.740768195005769	4809	7	CXCR5 CPT1B ABCC3 HSD17B2 NOL7 IL2RA
SATB1	0.753248974008208	0.986846512406844	0.284490240696583	0.77105113958855	4404	5	CDK4 SPARC
SIRT1	0.698834668608886	0.986846512406844	-0.115724921237949	-0.826665104833264	1918	33	TP53 NQO1 CCND1 CDH1 CTNNB1 FOXO3 XPC NOTCH1 DLL4 COL10A1 HSF1 CFH ICAM1 ESRRG HIF1A MYC PPARG CDKN1A ADAMTS5 HYOU1 TNFRSF10B COL1A2 EZH2 BCL11A PAX6 WRN
SMAD3	0.303071859572134	0.776909208913247	-0.269350923103247	-1.11415225576876	1104	11	BAMBI SERPINE1 CYP17A1 TNC ANGPTL4 FST TGFB1 PTHLH CDKN1A
SMAD4	0.22049765952205	0.75838215935782	-0.393476649369904	-1.21091717866202	894	6	BAMBI SERPINE1 TNC RUNX1T1 CDKN1A BTRC
SMAD7	0.378596668349319	0.845350717258936	0.357221845630943	1.05177941521484	2249	6	TGFBR1 CDK1 MET CDKN1A TGFB1 MYC
SMARCA4	0.107908351810791	0.650069815921964	-0.452335063009637	-1.39205286816044	437	6	CD44 CCND1 CDH1 CDKN2A CDKN1A FOS
SNAI1	0.225917713722592	0.75838215935782	-0.39144662881761	-1.20466982760892	916	6	THBS1 CDH1 HBEGF CXADR
SNAI2	0.505475321377559	0.926966212580362	0.259723654400668	0.952815863651676	3184	10	CXCR4 LPAR2 UBE2D3 JAG1 VDR
SOX17	0.918223119636547	0.989297199632469	0.20815418828762	0.612874865043552	5456	6	CSNK1A1 MACC1 HNF4A NFAT5 SERBP1 FN1
SOX2	0.644816236972024	0.964329207002134	-0.204352011754718	-0.845288563500223	2350	11	TUBB3 VIM NTRK3 BMP4 MKI67
SOX6	0.533136240453314	0.926966212580362	-0.302745077101295	-0.931692427503313	2163	6	TP53 CCND1 CTNNB1
SOX9	0.625737704918033	0.952763385146805	0.274289654535296	0.862545086826261	3816	7	CDK4 HES1 BEST1
SP1	0.791535197475792	0.986846512406844	0.0659095850484764	0.735254791956796	7274	161	DNASE2 PHGDH FOXM1 ITGB3 INSR RORA PON1 CENPH HCN4 LDLR KCNQ2 MTA1 EDNRB PTTG1 BRD7 CDK4 B4GALT5 ATP2A2 FASLG CCND2 CDKN1B KIF2C ADGRE5 MET UGDH FAS HSD17B11 SREBF1 POR UTRN DHCR24 PLAUR VEGFA HIST2H4A IGF2 APP OPRM1 SOX9 CDK6 RARA ABCC3 UGCG GRK2 ADAM17 LEP MAT2B P2RX4 TERF2 APEX1 SLC19A1 DNMT1 CYP1B1 P4HA1 VAMP2 HTT HDAC4 TAF7 ABCB8 RECK TNFRSF10B PPL STARD3 MYCN ADAM10 ERVW-1 HSD17B1 CXCL14 MIF CD2AP FXR2 BLMH CCL2 APLNR GFER
SP3	0.55792789639482	0.929116324710922	-0.134893981643291	-0.911621992004611	1593	29	ABCA1 ERBB2 YY1 NOX4 HBEGF ITGAD CTSL NOS3 SLC19A3 NFKB1 BSG RASSF1 HSD17B2 EAPP RELA IGFBP3 CDKN1A ID4 CD2AP MYCN ETF1 HDAC4 MSH6
SP4	0.2710027100271	0.776909208913247	-0.375263509551954	-1.15486657459632	1099	6	ERBB2 YY1 MAOB NFKB1 RELA
SPI1	0.834195267199499	0.986846512406844	0.177404870641036	0.704061911113233	5322	12	PARG CSF3R CD68
SREBF1	0.103223705633344	0.650069815921964	0.42428488895593	1.41425363682167	633	8	LDLR FAS ACLY LRP1
SREBF2	0.339469925408665	0.791079618883511	0.297410717406987	1.09107370377688	2138	10	PON1 LDLR LRP1 NPC1L1 ACOT7 HNF4A HMGCR
SRF	0.134581812410728	0.680599451334255	0.368528633350325	1.35197515557966	847	10	SMN1 UBE2S PLG PLAU SAMD4A CREB1 FOS
STAT1	0.305420318078546	0.776909208913247	-0.190181316631656	-1.11425016303358	940	22	IRF1 TP53 HSP90AA1 STAT2 NOX5 UPP1 PRKCE IRF7 S100A10 CD22 TLR3 MUC1 ICAM1
STAT3	0.964835164835165	0.989297199632469	0.0636235943319728	0.534571071949991	7901	72	IFNAR1 MCL1 SALL4 SHH MMP7 FGF2 CDK4 PPARA PIM1 FAS HAMP PIAS3 NME1 NANOG ETV6 VEGFA ZFP36 S1PR1 DDIT3 OPRM1
STAT6	0.62979274611399	0.952763385146805	-0.242972412797105	-0.856626949799167	2430	8	CNR1 STAT1 SLC26A4 RHOA
TCF3	0.928241927216812	0.989297199632469	-0.186705191709726	-0.616121125642896	3621	7	CDH1 POU5F1 EXO1
TCF4	0.524410312671421	0.926966212580362	-0.224569592850985	-0.928917248804409	1911	11	VIM CCND1 PTEN CLEC4C
