pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
NR1H4	0.256638962092033	0.804597827099348	0.750172715848992	1.08658217338215	2531	7	DCN NFKB1 ABCB4
NR1I2	0.203484878830363	0.738586673607496	0.728437532108253	1.09313933451379	2031	11	CYP3A4 UGT1A1 IL10 FOSL1 TNFRSF12A
NR3C1	0.863875937563349	0.936538399601388	0.586315576636307	0.849244500752454	8522	7	UGT1A1 BRCA1 RPS6KA3
NR5A1	0.541962294749645	0.904827546262778	0.674873287136564	0.977515267620075	5346	7	AMH CYP17A1 MC2R
NRF1	0.45796082370668	0.904827546262778	0.680364249357884	1.0046372845228	4558	9	IDE PRDX5 FMR1
OTX2	0.821917808219178	0.936538399601388	0.601556914993186	0.861103519899426	8039	6	CDC25C IGF1 AURKA CCNG2
PAX5	0.0215892965740928	0.278262044732752	0.898885596867938	1.30198425620066	212	7	FHL2 MET
PGR	0.203748047891723	0.738586673607496	0.801764660274595	1.13405251303717	1956	5	E2F1 DUSP1 ESR1
PML	0.0112846347607053	0.261803526448363	0.912153546112554	1.33470973196907	111	8	GRIP1 TNFSF10
POU2F1	0.981451449422258	0.989985809852017	0.504115075833958	0.730181787689323	9682	7	TK1 LGALS4 MAD2L1 GADD45A PTGIR TWIST1
POU5F1	0.513784715183458	0.904827546262778	0.681858493496502	0.98763293858804	5068	7	TDGF1 ZFP42 NANOG
PPARD	0.85705361790734	0.936538399601388	0.58867980001497	0.832655565477969	8231	5	SAT1 CAT SOD1 TIMP1
PPARG	0.153084691530847	0.66915765322845	0.689895024107963	1.0861252234645	1530	22	FASLG ADIPOQ CD83 GK LIPE CD36 CPT1B SAT1
PTTG1	0.0248173721605124	0.287881517061943	0.824018789143723	1.2445526550794	247	12	MYC S100A4 CDK1
RARA	0.325239294710328	0.820168656226043	0.719145425295003	1.05229037581775	3227	8	ICAM1 HSD17B2 NR1I3
REL	0.174842894790189	0.676059193188729	0.781879388489057	1.13250747103707	1724	7	IL2RA TNFAIP3 CCL2 CSRP1
RELA	0.0654934506549345	0.506482685064827	0.631872696745125	1.05783607631116	654	112	UPP1 FASLG MMP13 IRF4 RIPK2 SAA2 ICAM1 PLIN1 PLAU CD83 BRCA2 AMH MYC CCL22 TNFAIP3 HPSE SDC1 CXCL1 IL12B FAS IL10 GATA3 LIPE CCL2 NAMPT CD40 SLC25A27 SERPINE1 FAF1 NFKBIA BMP2 BGN MMP14 TF CFTR PROX1 OXTR NLRP2 CXCR2 PTGES GTF2B NOX5 STK39 HYAL1 IL18 TLR3 CDH1 CCND2 FOXP3 CXCL12 NOS3 VCAM1 OPTN PLAUR CD58 IRF1 NFKB1 CFLAR S100A6
RUNX1	0.562518891687657	0.906443642101457	0.663404351005467	0.970727184355388	5582	8	GP1BA ITGA2B MECOM CD34 BAALC
RUNX2	0.0156168662155128	0.278262044732752	0.951211547292839	1.3454370079968	149	5	MMP13 TWIST1
RUNX3	0.0190057017105132	0.278262044732752	0.82185254494822	1.24913141520528	189	13	ING4 CASP7 TRAF6
RXRA	0.715994323940807	0.936538399601388	0.632162909735742	0.915651734434073	7063	7	IL2RA IL2RG CPT1B HSD17B2
SATB1	0.0945340968245705	0.522188344364294	0.863014640133225	1.22068727885282	907	5	MKI67 GATA3
SIRT1	0.578245614035088	0.906443642101457	0.650170464263048	0.968418251712897	5767	10	ACAN ESRRG HIF1A NBN CFLAR
SMAD3	0.704470115519839	0.936538399601388	0.628714655666563	0.928370626476429	7012	9	SERPINE1 BAMBI CCND2 FOXP3 VDR
SMAD4	0.288183237896929	0.80679196470804	0.767612855904596	1.08574664288659	2767	5	SERPINE1 BAMBI
SNAI2	0.656220718375846	0.916249167414787	0.657088997415694	0.929416655197958	6302	5	CXCL12 POU5F1
SOX2	0.79414149604703	0.936538399601388	0.609859763435983	0.883346905602454	7834	7	ABCC3 ABCC6 ASXL1
SOX9	0.0654911838790932	0.506482685064827	0.829989956247784	1.21448376401291	649	8	COL2A1 AMH DCC
SP1	0.751624837516248	0.936538399601388	0.580704581703839	0.977882923162674	7516	153	FASLG COL2A1 MMP11 ADIPOQ LEP ERVW-1 SLC5A8 IRF5 ELMO3 PON1 KCNQ3 MET MDM2 SERPINB5 ITGAD FAS IL10 CCL2 UTRN CENPH SERPINE1 DBF4 MMP14 ADAM23 CTSL HIST2H4A RECK ABCC3 MACROD1 PPL MICA TK1 CCND2 NOS3 RORA SLC19A3 FMR1 PLAUR SLC39A8 SKP2 APLNR PHGDH NFKB1 TNFSF14 TMPO CYP1B1 HSD17B11 SP3 LDHA HSD17B2 OPRM1 HMGA1 HSD17B1 RASSF1
SP3	0.881311868813119	0.941500865660387	0.573789475840875	0.911804073213104	8813	26	COL2A1 ITGAD UTRN CENPH CTSL NOS3 RORA SLC19A3 NFKB1 HSD17B2 OPRM1 RASSF1 ADGRE5
SP4	0.641688816193008	0.916249167414787	0.655750578828878	0.93867947908475	6276	6	NFKB1 MAOB
SPI1	0.430236062280261	0.904827546262778	0.685969318075436	1.01291382318761	4282	9	CCL2 CD40 CTSS ALOX15 ITGB2 CSF3R
SREBF2	0.0195256593743611	0.278262044732752	0.925970202413161	1.325487548637	190	6	PON1 NPC1L1
SRF	0.768421052631579	0.936538399601388	0.610089623424856	0.908718496117724	7664	10	PLAU MMP14 SAMD4A PLG FOSL1 FOS
STAT1	0.743125687431257	0.936538399601388	0.598430947853314	0.94453296801751	7431	23	UPP1 ICAM1 CD22 CD40 CFTR NOX5 JAK2 TLR3 IRF1 OPRM1 EDN1 PPARA
STAT3	0.604039596040396	0.913259711051574	0.597294576008039	0.985214060638295	6040	64	LEP KLF11 TP63 MYC STS IKBKE FAS IL10 MMP7 FAAH CCL2 PTPN13 ESR2 CSRP1 NOX5 CHI3L1 JAK2 PIM1 CD46 HIF1A
STAT6	0.544952285283777	0.904827546262778	0.662125814046261	0.977706104434037	5424	9	IL1R1 COL1A2 ALOX15 SLC26A4 CYP2E1 FOS
TCF4	0.460251889168766	0.904827546262778	0.686473504458435	1.00448314984298	4567	8	NRXN1 MYC PLD1 CLEC4C CNTNAP2
TFAP2A	0.252974702529747	0.804597827099348	0.683056895041575	1.05826993425866	2529	17	SULT1E1 LNPEP CRABP2 IGFBP5 CDH1 ETS1
TFDP1	0.491688627609974	0.904827546262778	0.68684589291757	0.994856900734325	4850	7	PCNA MYBL2 CDK1 DHFR
TP53	0.0280971902809719	0.296297642962976	0.68744003858289	1.11946380071979	280	45	MDM2 FAS TNFRSF10A EZH2 DUSP1 E2F7 FLT1
TWIST1	0.125187481251875	0.627503036612875	0.72206467548118	1.11425071995513	1251	16	ICAM1 CTPS1 BMI1 FOS
TWIST2	0.0841177648708192	0.510166246851386	0.779517082204982	1.16979253116937	839	11	ICAM1 CTPS1 FOS ATM
USF1	0.488851114888511	0.904827546262778	0.631316575581329	0.996437970047377	4888	23	FOXA2 CEACAM5 SERPINE1 SLC22A2 GCK FMR1 S100A6
USF2	0.418758124187581	0.904827546262778	0.648728970112798	1.01226509348286	4187	19	CEACAM5 IGF2R CXCR2 FMR1
VDR	0.431988647881614	0.904827546262778	0.701982183333947	1.01678094967678	4261	7	TPT1 CYP3A4 CDH1 CALB1
VHL	0.00838274381517072	0.261803526448363	0.950210773612861	1.36018691068269	81	6	DAB2 CDKN1B
WT1	0.973502649735027	0.989985809852017	0.536452791162673	0.823848409175771	9735	15	AMH ETS1 VDR ADGRE5 HBEGF
YBX1	0.229674185463659	0.78359427981719	0.728183818167836	1.08461786389363	2290	10	CDKN3 MET CDH1
YY1	0.17048295170483	0.676059193188729	0.682589202193889	1.07736407583475	1704	23	PCNA MYC DNAJB4 CTCF TP73 CFTR GDAP1 PRDM2 ERCC5
