pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HDAC9	0.963486992240986	0.999566473988439	-0.152643992253697	-0.589210147372304	2110	10	HSPA5 CFLAR CITED2 MYEF2 TP53 NFKB1 STAT6 MEF2A TNFRSF10B
HIF1A	0.869750889679715	0.999566473988439	-0.229917344114263	-0.693881976989314	2443	6	CCND1 APEX1 HIF1A CDH1
HOXA10	0.489617131732641	0.999566473988439	-0.344388956939602	-0.953992527085018	1508	5	KLF9 EMX2 IL11 PHGDH CDKN1C
IRF1	0.194380030009549	0.777520120038194	0.429358287428367	1.25665747619706	1424	7	CDK4 CDK2 CDK1 BCL2 CCNB1
JUN	0.311387900355872	0.998434935297935	-0.364304560874482	-1.0994575894204	874	6	CDKN1A CTGF CCND1 TP53 AR SMN1
KLF4	0.843426294820717	0.999566473988439	-0.206200859175958	-0.712129929820131	2116	8	CDKN1A CCND1 IFITM3 SOD1 ODC1 TP53 CCNB1
MYC	0.817214568271723	0.999566473988439	0.248491839613131	0.727292653168825	5990	7	CD33 BRD7 MST1 CFLAR SFRP1 CCND1 CDKN1A
MYCN	0.0559006211180124	0.484472049689441	-0.406353096427561	-1.50183097557771	134	9	DKK3 CLU CIITA TP53 SKP2 MXI1 GRHL1 LRRN3 TP53INP1
NFKB1	0.0168150346191889	0.282608695652174	-0.279833836858006	-1.68875680680447	16	26	CDKN1A CCND1 ABCA1 TIMP1 REPS2 CFLAR FAS SERPINE1 BIRC3 BAX CTCF EGR1 AKT2 NFKBIA TLR3 XIAP YY1 AR BACE1 PTEN AKT1 BCL2 TRAF2 BIRC2 BCL2L11 MCL1
NFKBIA	0.999566473988439	0.999566473988439	0.153111646231039	0.392900314027536	6916	5	RELA CCL5 NFKB1 CD58 FAS
NR3C1	0.785558827294841	0.999566473988439	0.224421868520237	0.756788140490982	6135	10	ATP1B1 SRF CDK4 NFKB1 TP53 ATF2 ETS1 CCND3
PAX5	0.63335496430889	0.999566473988439	-0.309054932629794	-0.856113676836897	1951	5	CCND1 XBP1 TP53 BCL2 PRDM1
PITX1	0.660159362549801	0.999566473988439	-0.246559849198869	-0.851512689171784	1656	8	RUNX2 IRF7 JUN IRF2 RUNX1 TRIB2 HES1 NKX3-1
PPARG	0.470874407886314	0.999566473988439	0.29231145436333	0.985723198235877	3677	10	PDK2 ERP44 CSF1 BCL2 SLC2A4 EGFR
RB1	0.519321394910462	0.999566473988439	-0.233592651371496	-0.946943730458796	1101	11	CDKN1A FOS DHFR BRCA1 E2F3 RB1 PCNA TFDP1 DNMT3A FGFR1
RELA	0.0168150346191889	0.282608695652174	-0.279833836858006	-1.68875680680447	16	26	CDKN1A CCND1 ABCA1 TIMP1 REPS2 CFLAR PPARD FAS SERPINE1 BIRC3 BAX EGR1 AKT2 NFKBIA TLR3 XIAP YY1 AR BACE1 PTEN AKT1 BCL2 TRAF2 BIRC2 BCL2L11 MCL1
REST	0.973438334223171	0.999566473988439	0.17436404129915	0.538746007567829	7292	8	LIN28A NRP1 KCNQ2 GJD2 KCNN4
RUNX3	0.942857142857143	0.999566473988439	-0.168264155861651	-0.621883587387678	2276	9	CCND1 PEA15 CFLAR TIAL1 TXN2
SIRT1	0.74282366725249	0.999566473988439	0.190763661366808	0.794037272302303	6339	18	FOXO3 COL10A1 EZH2 TNFRSF10B XPC CCAR2 EGLN1 WRN TP53 PPARG BCL11A PAX6
SOX17	0.49805321219987	0.999566473988439	-0.341844907189296	-0.946945249867153	1534	5	FN1 SERBP1 NFAT5 CSNK1A1 MACC1
SP1	0.556477189558429	0.999566473988439	0.244100426523242	0.928220350294555	4561	14	HSD17B2 ITGAV CCNA2 SOD2 EGFR AHR P2RX4
SP3	0.227774172615185	0.84601835542783	-0.430792424385188	-1.19333894222509	701	5	CDKN1A ABCA1 ID4 EAPP ETF1
STAT1	0.923265895953757	0.999566473988439	0.240084849674188	0.616082545986759	6388	5	FGF2 IRF1 CXCL10 FCGRT HSP90AA1
STAT3	0.167405764966741	0.777520120038194	-0.278951339117314	-1.26182639166483	301	14	CTGF CCND1 LGALS3BP FGF1 UCP2 FAS DDIT3 OAS1 PGF USP7 TYK2 BCL2 MCL1 TNFRSF10B
TFAP2A	0.483776768332252	0.999566473988439	-0.345896541976821	-0.958168691362271	1490	5	MCAM CDKN1A CDH1 BCL2 HSD17B1
TP53	0.132140615191463	0.687131198995606	0.236914413684455	1.29963658309658	1262	45	PRC1 SSTR2 FGF2 TYMS REEP5 HNF4A MCM7 BIRC5 STAT3 TCF7L2 EZH2 NKX3-1 CCNB2 FOXM1 MCL1 CDK2 CHEK1 PTTG1 CDK1 BCL2 AKT1 PTEN MAD1L1 CHEK2 CCNB1
TWIST1	0.0178000912825194	0.282608695652174	-0.446538437832296	-1.72365105811226	38	10	TIMP1 RUNX2 ERBB3 RBL2 CDH1 F2R NF1 RAP1A
TWIST2	0.13167701863354	0.687131198995606	-0.357140374794428	-1.31994682016978	317	9	RUNX2 ERBB3 RBL2 F2R NF1 RAP1A CDH2
VHL	0.940622972096041	0.999566473988439	-0.224912842740036	-0.623031508112705	2898	5	TFRC HIF1A IGF1R CXCR4 ANGPT2
WT1	0.4	0.999566473988439	-0.234468658446403	-1.02189492859164	751	13	PDGFA CDH1 UBE2I CDC73 TBXA2R THBS1 IGF1R EGFR AR IGF2 STIM1 CIAO1
YBX1	0.36290927268183	0.999566473988439	0.297615645047198	1.07319026665694	2903	12	ANAPC4 CKS2 KPNA2 TYMS
YY1	0.72950484244987	0.999566473988439	0.271584963293894	0.794882233647148	5347	7	CREBBP TNFRSF10B CXCR4 PDIA6
ZBTB7A	0.0217391304347826	0.282608695652174	-0.638556487326863	-1.76886658168404	66	5	PFKP PKM FOS SLC2A3 CDKN2A
ZNF382	0.918520578420467	0.999566473988439	0.225784330584851	0.622756171616059	6605	6	STAT3 STAT5B NFKB1 HMGA2 JUN
