pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
E2F1	0.891500904159132	0.991171812698662	-0.060216093777936	-0.687704474922217	985	82	CCND1 THBS1 MYC AURKA BIRC5 BBC3 TOP2A FOXM1 CDKN1A KIF2C MYBL2 TYMS PPP1R13B HIC1 PCNA CDK1 FANCA ERCC1 DHFR MCPH1 PLK1 DNMT1 PNRC2 SERPINE1 ULK1 IRF3 SIVA1 FZD1 PPARG XRCC1 NOX4 BCL2 PCSK6 CTNNBIP1 MT1G MDM2 ATM CDCA7 DBF4 ASF1B NRIP1 TP53 RBM38 ATG5 RB1 HSPA5 DRAM1 CASP7 MCL1 TLR3 FGFR1 CDKN2A NPAT MAP1LC3A
E2F4	0.0368436321438932	0.310836487096824	-0.43313909949188	-1.64374891035158	126	9	PCLAF TTK MCM10 RAD51 PLK1 HCFC1 PPARG
EGR1	0.816247822841503	0.980593022071336	0.110644076921253	0.713809626635531	6560	40	SLC4A2 HPSE SOD1 EP300 VEGFA UBE2S PDGFC
ELK1	0.396034570411795	0.772618152719513	-0.365602623347333	-1.03571043264534	1557	5	EZH2 TNFRSF10B PSEN1
EP300	0.00884458795451355	0.201225703510299	0.403558306108607	1.83306424449273	62	17	EIF2AK1 CRABP1 VEGFA CYBB BRCA1 VCAM1 HINFP TP73
ERCC2	0.532282663955262	0.87452071737786	-0.328020890199334	-0.929245679351444	2093	5	BAX CDKN1A BCL2 TP53
ERG	0.356107083100948	0.718298555377207	-0.294774183296961	-1.0602547652126	1276	8	PIM1 FGF2 ICAM1 VIM CXCR4 SPP1
ESR1	0.853249475890985	0.980904503191325	0.122796111242787	0.685398289829653	6511	28	NQO1 CD24 CDKN1B CCNA2 VEGFA
ETS1	0.0733041575492341	0.34263453035695	-0.259186391466185	-1.46265669600242	200	20	EGR1 TMEM158 BMP4 BAX TBXAS1 PARP1 TNC TNFSF14 CHUK MDM2 NKX3-1 TBXA2R MYB CIP2A CSF3R ANGPT2 CD8A RHOC ECE1
ETS2	0.57135292560233	0.878910856561774	-0.290358717960849	-0.901566788405384	2157	6	ICAM1 MDM2 MSR1 CSF3R ANGPT2
ETV4	0.273258769700051	0.621238288769172	-0.40530930550244	-1.14819492353125	1074	5	ETS1 VIM CCND3
ETV6	0.00482968988307067	0.17290289781393	-0.702365015618028	-1.98971978795022	18	5	MAD2L1 BBC3 CDKN1A GAS2 IGFBP5
EZH2	0.830716200689391	0.980904503191325	-0.119976576101743	-0.728691614484932	2168	23	CCND1 MYC CDKN1A DACT3 PCNA RUNX3 CDH1 MMP2 AXL MST1
FLI1	0.133425034387895	0.407335367404017	-0.401025511192666	-1.34107691732192	484	7	FOXM1 IL10 COL1A2 IGFBP3
FOS	0.997860199714693	0.998809523809524	0.0960300679204357	0.414443996544644	6994	15	SRR CREM DDIT3 FAS ERCC4 SOX7 CASP9 EZR HSPH1 NFKB1
FOSL2	0.631622978248745	0.911778331504237	-0.238451536238224	-0.857671369796138	2264	8	UGT2B15 MDM2 TIMP1 FOSL1 MYB BCL6 CCR4
FOXA1	0.705897305541434	0.94798630688683	-0.284494123164553	-0.805939324751199	2776	5	SFTPB APOB BCL2
FOXF2	0.0346836113317448	0.310836487096824	-0.535068798809967	-1.66139409178709	130	6	MT1F PDGFA ITGB1 CXCL12 BAMBI WASF2
FOXM1	0.106246514221974	0.361961627258976	-0.3871903592948	-1.39266071029404	380	8	MYC SFTPB CDC6 BTG2 CCNB1 CDC25B CDKN2A AR
FOXO1	0.579393749018376	0.878910856561774	0.287241072274624	0.89862880448661	3688	7	ADIPOR1 CDKN1B
FOXO3	0.497025171624714	0.871625699550093	0.275944019945267	0.960670968983854	3257	9	SIRT1 GALT CCND2 AR SIRT6 BCL6
FOXO4	0.159888154550076	0.45132140753828	-0.459244384947196	-1.30098683720803	628	5	SOD2 TNFSF10 HIF1A CREB1 BCL6
GATA1	0.621972829297106	0.905147450765707	0.227621178580903	0.864439757640411	4211	11	CYBB ZNF268 BST2 DACH1 BACH1 DICER1 AGGF1 TBXA2R CDC6 CBFB
GATA2	0.310563939634631	0.65136597890537	-0.35864135272942	-1.11358506760325	1172	6	MS4A2 ERVW-1 NOS3 PPARG
GATA3	0.726571767497035	0.94798630688683	-0.19993789696907	-0.796720040491571	2449	10	MUC1 ERVW-1 CDH1 HSD17B1 ZEB1 LOX IL12RB2 CD8A
GATA4	0.0522696011004127	0.310836487096824	-0.468827609471591	-1.56781518311812	189	7	AMH NOS3 HAMP IAPP HDAC9 ERBB2
GATA6	0.136248093543467	0.407335367404017	-0.476786351118153	-1.35068122179977	535	5	CAV1 PLAU DAB2 CYP17A1
GLI1	0.0783602900167317	0.34263453035695	-0.406513721086	-1.46216369793664	280	8	CYR61 H2AFX TNFRSF10B CDK2 SFRP1 BCL2
GLI2	0.293810178817056	0.635681599795725	-0.335749598369425	-1.12278651558659	1067	7	H2AFX TNFRSF10B CDH1 BCL2 WNT2B FST
HDAC1	0.000908265213442325	0.0606676834434842	-0.310988156611682	-2.25017542720878	1	33	CCND1 EGR1 RHOB GRIN2B RECQL4 CDKN1A FOS ICAM1 RELN COL1A2 CD44 IGFBP3 PCNA HLA-DRA BRCA2 RUNX3 EGFR CD82 TXNIP CDH1
HDAC2	0.219901363504497	0.552640178878569	-0.316182160156125	-1.19990109837448	757	9	COL1A2 DNMT1 BMP7 TNFSF10 CDH1
HDAC3	0.00808700501952036	0.201225703510299	-0.540629549270869	-1.94455650565478	28	8	JUN MYC GAS2 CDH1 MMP2 GRHL1 CXCR4
HDAC4	0.468627450980392	0.838843137254902	0.269079422419754	0.979669234610975	3106	10	VEGFA VCAM1 TGIF2
HDAC5	0.764363251257612	0.950145985938281	-0.244923763480848	-0.760490790138294	2886	6	FGF2 SLIT2 MEF2A YY1 SLC2A4 SLC2A1
HDAC7	0.0437813720022309	0.310836487096824	-0.450602997915294	-1.62074565151955	156	8	CDKN1A MEF2C MEF2D HIF1A AKAP12 ESR1 MEF2A
HDAC9	0.0134529147982063	0.240807174887892	-0.425552496465511	-1.84159452947727	41	12	TNFRSF10B CITED2 NFKB1 MYEF2 ESR1 MEF2A TP53 RELA HSPA5 STAT6 CDKN2A CFLAR
HDGF	0.965886618325643	0.998809523809524	0.206535701834378	0.558241799358863	5860	5	VEGFA FAS VEGFB
HES1	0.610085695451549	0.895125733490388	0.325476708446569	0.879725402237308	3701	5	PTGDS ASCL1 PTEN
HIC1	0.555798004987531	0.878910856561774	0.277364265313184	0.915053283208394	3565	8	VEGFA SIRT1 LRP8 ACKR3 VLDLR EPHA2 STAT3
HIF1A	0.726350933597131	0.94798630688683	0.120001051811684	0.789361781566793	5873	42	PGK1 NT5E VEGFA HBEGF LEP TIMP2 BID SDHB BNIP3 TWIST1 ALDOA SLC2A1
HIPK2	0.0998983223182512	0.350623523430725	-0.506646116340977	-1.43527052281318	392	5	CDKN1A MEF2C VIM HIF1A
HMGA1	0.601068006910633	0.889183249892589	0.2815522269983	0.880831348889159	3826	7	BRCA1 TWIST1 SLC2A3 INSR XPA
HNF1A	0.258734344100198	0.617512634585805	0.433322446881457	1.17121979542147	1569	5	SLC22A9 MTTP ACAT2 UGT1A1
HNF4A	0.192972671500279	0.50797217939044	-0.345798286324131	-1.24378016004257	691	8	MYC NPC1L1 LDLR C1QTNF5 CEACAM1 GFER ABCG5
HOXA10	0.19908466819222	0.516466023281266	0.35781778753029	1.24570614262474	1304	9	ID2 CDKN1C MYCN EMX2 IL11 PHGDH IL15
HOXA9	0.932762030323006	0.998809523809524	0.222370965342853	0.601042660981236	5659	5	ID2 MYCN RELA ARHGEF1 NFKB1
HOXB7	0.0842230130486358	0.34263453035695	-0.365292995277051	-1.45563324612463	283	10	CCND1 FGF2 PDGFA THBS2 EGFR MMP2 WNT5A
HSF1	0.0822643614054657	0.34263453035695	-0.402892521646358	-1.44913883287308	294	8	CDKN1A SERPINE1 HSPA4 POLK LDHA MICA
ING4	0.89796219728293	0.992192798232373	0.169459434118699	0.643558183261858	6080	11	CDKN1B SKP2 ARL6IP5 CASP3
IRF1	0.0173076923076923	0.258173076923077	-0.287968162747874	-1.7903397801296	44	24	CDKN1A IL10 CDK1 DDX58 TNFSF10 HLA-A TAP1 CDK2 CXCL10 EIF2AK2 BCL2 CEACAM1 SOCS2 PSMB9 CCNB1 IFIT3 CDK4 MYB CASP7
IRF2	0.772907053394858	0.954140431432273	0.279869225527344	0.756453720378289	4689	5	DST IFNGR1
IRF3	0.879367172050099	0.991171812698662	0.244533690316823	0.660945909466991	5335	5	PURA MAVS ABCC2 SOCS2 CXCL10
IRF8	0.59129861568886	0.885047656870532	0.33032703781596	0.89283527414131	3587	5	CYBB CD68 NF1 TLR3
IRF9	0.038714859437751	0.310836487096824	0.550030464725963	1.60594601562347	240	6	CDKN1B SP100 NCAM1 PML CCND2
JUN	0.886970172684458	0.991171812698662	0.0917205442782051	0.649535198097567	7344	52	CCL2 VEGFA BRCA1 VCAM1 NEIL1 MAT2A CREM DCN PLAUR HEY1 DDIT3 RARA FAS BECN1 CTSL AR VDR PLAT MAPK8 PTN NAMPT TNFRSF1B SMN1 SOX7 FOSL1 TP53 MSR1 CSF1 BEX2 STMN1 LGALS3 EZR LDHA PPARD RARG MEF2D UGT2B15 MMP2 TNC CD82 EGFR
JUND	0.0910937046707282	0.349942930726682	-0.377101621782473	-1.4310884901038	313	9	GADD45A CCND1 SOX4 MDM2 FOSL1 MYB ITGAV BCL6 CCR4
KAT2B	0.748233076802262	0.94798630688683	0.248167845588364	0.776388879999287	4763	7	SMAD4 CDKN1B
KLF10	0.0579825258141382	0.310836487096824	-0.494012644105616	-1.53391431159992	218	6	ITGAD CDKN1A SERPINE1 EGFR STMN1 FGFR1
KLF2	0.0431559438707969	0.310836487096824	-0.51692705725878	-1.60506379875766	162	6	CDKN1A WEE1 NOS3 PPARG CXCR4
KLF4	0.178584799700487	0.484343623430108	-0.217594832630894	-1.25597186789367	476	21	CCND1 GDF15 BIRC5 HSPA8 CDKN1A ATF3 CDH1 MMP2 NANOG CDH5 LAMA1 PFKP IFITM3 CCNB1 TP53
KLF5	0.0918844566712517	0.349942930726682	-0.430036836944802	-1.43809423472746	333	7	CCND1 BIRC5 HIF1A CXCR4 NOTCH1 CCNB1
KLF6	0.00899332753118654	0.201225703510299	-0.517139593703709	-1.96252807619383	30	9	CCND1 PTTG1 PSG5 CDKN1A ATF3 LAMA1 CERS2 PMAIP1
MECP2	0.332994407727504	0.685126425094519	-0.384575338390599	-1.08945796521501	1309	5	CCND1 RELN IGFBP3 ESR1 GAD1
MEF2A	0.672852058973056	0.94798630688683	-0.291908374237692	-0.826943050371094	2646	5	JUN MAPK14 NRF1 MAPK7 SLC2A4
MITF	0.0480427046263345	0.310836487096824	-0.560017849174476	-1.5864665399476	188	5	FOS SERPINF1 HIF1A BEST1 GPNMB
MSC	0.0590415673815197	0.310836487096824	-0.492941537643399	-1.53058851508187	222	6	IL10 MCM7 MMP2 IL2RA CDC6
MTA1	0.8055733504164	0.980593022071336	-0.169909751692068	-0.735290879080328	2514	12	EGFR CDH1 BCL2L1 ESR1 EPHA2 BCAS3 ARNTL CDKN2A PTEN MTA3
MYB	0.812940422805894	0.980593022071336	-0.168473748657175	-0.72907652161483	2537	12	MYC TK1 ICAM1 COL1A2 GSTM1 BCL2 CDO1 CSF3R IL15 COL1A1
MYC	0.750609756097561	0.94798630688683	-0.0878831213676981	-0.808711421991896	1230	54	CCND1 UBE2C ST3GAL1 FOXM1 CDKN1A CDC25C ASS1 ST3GAL3 CDC34 TNFRSF10B IGF2BP1 HLA-A NOL7 MST1 HNRNPA2B1 SFRP1 PRODH LDHA KRAS CXCR4 XPO1 CHEK1 PMAIP1 MME BRD7 JUNB ST3GAL4
MYCN	0.107172995780591	0.361961627258976	-0.205809786027519	-1.36793172628814	253	28	BIRC5 MCM10 BAX CLU LRRN3 CDKN1A MCM5 CD44 MYBL2 MXI1 MCM3 MCM7 NES MCM2
NANOG	0.0533948582729071	0.310836487096824	0.571545441023353	1.54482035105043	323	5	POU5F1 CDK6 LAMB1 MTF2 YES1
NFE2L2	0.14931421446384	0.438151547361105	0.399667294495645	1.31854357520176	957	8	NQO1 SOD1 BRCA1 CAT MTHFR
NFIC	0.292916601225067	0.635681599795725	0.364601128147974	1.1406484222731	1864	7	CCL2 HMGB1 SMUG1
NFKB1	0.161366313309776	0.45132140753828	-0.0997108975901262	-1.25588886526224	136	104	CCND1 MYC EGR1 SOD2 RGS4 B2M BIRC5 BAX NOX5 CFI CDKN1A ICAM1 IL10 TF COL1A2 NLRP2 BCL3 AKT1 BRCA2 AMH PTGES TLR7 IRF4 GSTP1 PLAU SERPINE1 TNFRSF10B EGFR TNFSF10 PTAFR CDH1 MMP2 NOS3 CD3G CCL22 HYAL1 CXCR2 BCL2L1 CXCL10 BHMT CXCL12 BIRC3 NOX4 BCL2 BACE1 CXCR4 RIPK2 OPTN CEACAM1 CTCF
NFKBIA	0.943390964863358	0.998809523809524	-0.168340400208287	-0.605493023514969	3382	8	ICAM1 TNFSF10 NFKB1 CCL5 RELA FAS CD58 PON2
NFYA	0.0550187032418953	0.310836487096824	0.467713773863605	1.54303592026329	352	8	CDKN1B HOXB4 SP3 CBS CCND2 FXR2
NKX3-1	0.0981189628876461	0.350623523430725	-0.507915802691479	-1.43886739908108	385	5	CCND1 IGF1R FOS ACTG2
NR0B1	0.457505957108817	0.838843137254902	-0.315805132019338	-0.980578164265774	1727	6	STAR AMH CYP17A1 PBX1 ESRRG NOS1
NR1H4	0.991101055806938	0.998809523809524	0.132879496370327	0.483790077048469	6570	10	VEGFA DCN STK11 ABCC4 SCARB1 RELA UGT2B4 NFKB1 ABCB4
NR1I2	0.080548128342246	0.34263453035695	-0.30482362131937	-1.48396606715833	240	15	KLF6 THBS1 IL10 PTAFR NOD1 CYP3A4 NFKB1 BCL2L1 BCL2 FOSL1 RELA CORO1C TNFRSF12A UGT1A1
NR3C1	0.755456071628428	0.94798630688683	0.16457506280159	0.766135481829348	5399	18	BAD ATP1B1 CDK6 BRCA1 SRF
NR4A1	0.0840270142924454	0.34263453035695	0.466262399849802	1.45869398006387	534	7	CDKN1B CCNA2 TIMP2 RNF7
NR5A1	0.0566712517193948	0.310836487096824	-0.46564621595776	-1.55717622552755	205	7	STAR AMH MC2R CITED2 CYP17A1 PBX1
NRF1	0.517162471395881	0.87452071737786	0.271760154738878	0.946105268872952	3389	9	FMR1 SPAST IDE PRDX3 FXR2 SLC46A1 PRDX5 CAPNS1 CXCR4
OTX2	0.312946783161239	0.65136597890537	-0.357810722144222	-1.11100595114239	1181	6	AURKA CDC25C PAX6 IGF1 BEST1
PARP1	0.00220082530949106	0.0984869325997249	-0.646682534959833	-2.16258316806485	7	7	BRCA2 VIM SERPINF1 SERPINE1 CDH1 BCL2 FOXO1
PAX5	0.091640866873065	0.349942930726682	-0.342931547619048	-1.42391759821762	295	11	CCND1 PRDM1 BAX CDKN1A MET XBP1 BCL2 TIMP1 TP53 FHL2 MYCN
PAX6	0.5510930350788	0.878910856561774	-0.32325928931385	-0.915756608436041	2167	5	MET FABP7 SIX3 PDHX
PGR	0.397099832682655	0.772618152719513	-0.285267783679223	-1.026061792877	1423	8	IL10 BCL2 ESR1 HLTF ERBB2 RELA
PITX1	0.504675810473816	0.871625699550093	0.290001706943872	0.956745504960385	3237	8	IRF2 TRIB2 HES1 IRF7 NKX3-1 RUNX1 RUNX2
PML	0.357142857142857	0.718298555377207	-0.247576075129797	-1.07139483230699	1114	12	CCND1 BAX CDKN1A EGFR TNFSF10 NR4A1 EAF2 HIPK2
POU2F1	0.294757389849414	0.635681599795725	-0.31124589767493	-1.11950084119229	1056	8	GADD45A CCND1 TK1 MAD2L1 LGALS4 PTGIR
POU5F1	0.0640569395017794	0.326921901268531	-0.384555606346858	-1.53239162212118	215	10	BMP4 CDKN1A ZFP42 SOX2 NANOG ITGA6 THY1 SPP1
PPARA	0.0548635824436536	0.310836487096824	-0.393262282549156	-1.56708631243051	184	10	ANGPTL4 SERPINE1 IL6R TXNIP PLIN2 ACSL1 APOB
PPARD	0.96995983935743	0.998809523809524	0.183517706605456	0.535824010886787	6037	6	SOD1 CAT
PPARG	0.746584398413398	0.94798630688683	-0.111227749089975	-0.794163332271334	1693	32	CCND1 MYC SLC5A5 ANGPTL4 CDKN1A ICAM1 ERO1A ADIPOQ SAT1 EGFR SLC9A1 PLIN2 BCL2L1 APOB BCL2 ACAT1
PROX1	0.467410083241715	0.838843137254902	0.31403676334589	0.982458667820857	2975	7	CDKN1B TWIST1 CDKN1C AKT2 NR5A2
PTTG1	0.537414965986395	0.87452071737786	-0.20255143744222	-0.920041908093991	1658	13	MYC CDK1 PTTG1IP RHOA CDC42 CCNB1 ID3 LGALS1 S100A4 RAC1 DOCK1
RARA	0.716488730723606	0.94798630688683	-0.20188743903368	-0.804488648925502	2415	10	NR1I3 CDKN1A ICAM1 ABCC3 PRKCA MACROD1 SCD HSD17B2
RB1	0.50641940085592	0.871625699550093	0.221444849578498	0.955705754051745	3549	15	EBNA1BP2 RBL1 VEGFA BRCA1
RBMX	0.380460683081811	0.756694025240491	-0.337551505537552	-1.0481008764129	1436	6	EGR1 FOS TXNIP JUNB FOSL1
REL	0.229436038514443	0.562589738275141	-0.357426211017956	-1.19527568163046	833	7	SOD2 CDKN1A IL2RA BIRC3 CSRP1 EPHB2
RELA	0.164835164835165	0.453930684699915	-0.0945369807996616	-1.24219004150138	119	114	CCND1 MYC EGR1 SOD2 RGS4 BIRC5 BAX NOX5 SAA2 CFI CDKN1A ICAM1 IL10 TF COL1A2 NLRP2 BCL3 AKT1 BRCA2 AMH PTGES TLR7 IRF4 GSTP1 PLAU SERPINE1 TNFRSF10B EGFR TNFSF10 PTAFR HLA-A CDH1 TNC MMP2 OXTR NOS3 CCL22 PPARD NFKB1 HYAL1 CXCR2 BCL2L1 CXCL10 BHMT CXCL12 BIRC3 NOX4 BCL2 BACE1 CXCR4 RIPK2 OPTN CEACAM1
REST	0.996012994683993	0.998809523809524	0.113181918066955	0.429832366359971	6744	11	KCNQ2 KCNN4 GJD2 STAT1 NRP1 LIN28A OPRM1 CD59 BDNF TPH2
RUNX1	0.747637330183107	0.94798630688683	0.203978267228138	0.774650781556914	5062	11	SYMPK VEGFA NCAM1 CD34 NF1 BAALC
RUNX3	0.833846153846154	0.980904503191325	-0.117477160957705	-0.73037252629699	2167	24	CCND1 MYC CDKN1A TCF4 JAG1 TRAF6 DNASE1 CASP8 RUNX1 ING1 TXN2 TIMP1 TIAL1 CASP7 HES1 ING4 CFLAR PEA15 CASP3 HSPD1 CD36 CAPN10
RXRA	0.969216271399403	0.998809523809524	0.173554678760639	0.542962857827727	6170	7	ABCA1 CPT1B CXCR5 HSD17B2 IL2RA NOL7 ABCC3
SATB1	0.52491103202847	0.87452071737786	-0.330715078965061	-0.936878008098516	2064	5	MKI67 SPARC BCL2 CDK4
SIRT1	0.942971679813785	0.998809523809524	0.0988511761455097	0.581954207930057	7291	32	HSF1 BCL11A NQO1 EGLN1 FOXO3 PER1 NBN COL10A1 WRN HYOU1 CTNNB1 XPC CFLAR ACAN ESRRG DLL4 MCL1 CCAR2
SMAD3	0.505572755417957	0.871625699550093	-0.229408688735939	-0.952548901794267	1632	11	ANGPTL4 CDKN1A SERPINE1 TNC CYP17A1 BAMBI FST VDR CCND2 FOXP3
SMAD4	0.56423658872077	0.878910856561774	-0.271216409404541	-0.906979870606333	2050	7	CDKN1A SERPINE1 TNC BTRC
SMAD7	0.207836907598623	0.531468663716479	-0.395296591646548	-1.22739995926841	784	6	MYC CDKN1A MET CDK1
SMARCA4	0.020916070955785	0.287998207775809	-0.561537869597121	-1.74358082724742	78	6	CCND1 CDKN1A FOS CD44 CDH1
SNAI1	0.977230606301297	0.998809523809524	-0.17650862017494	-0.548061070576993	3690	6	THBS1 CXADR CDH1
SNAI2	0.0768090154211151	0.34263453035695	-0.371582513619983	-1.48069595501983	258	10	CD44 JAG1 LPAR2 CXADR CDH1 CXCL12 CXCR4
SOX17	0.568353413654618	0.878910856561774	0.313057953521418	0.914047867089402	3537	6	NFAT5 HNF4A SERBP1 CSNK1A1
SOX2	0.01671826625387	0.258173076923077	-0.429730088966048	-1.78432179952753	53	11	TUBB3 BMP4 MKI67 VIM ABCC3 PAX6 ITGA6 ASXL1 NTRK3 ABCC6
SOX6	0.710843373493976	0.94798630688683	0.27586701605858	0.805459994842175	4424	6	CCNA2 CTNNB1 CDK4 TP53
SOX9	0.704963747908533	0.94798630688683	-0.225224250293168	-0.810094974885235	2527	8	POU3F2 CDKN1A AMH BEST1 CDK4 HES1 AR
SP1	0.970597467824631	0.998809523809524	0.0511011526648275	0.520347486881694	9275	158	CXCL14 P2RX4 TAF7 TGFB1 CD2AP SOX9 POR STARD3 ABCA1 KCNQ2 SOD1 CDK6 B4GALT5 BSG CCL2 CDKN1B HTT CCNA2 VEGFA SLC19A3 HBEGF LEP COL2A1 DNASE2 ABCC1 FMR1 MAT2A SKP2 CREM HSD17B11 ADAM17 PLAUR ATP2A2 SP3
SP3	0.842733048100609	0.980904503191325	0.119488733742311	0.695483289754861	6499	31	CD2AP ABCA1 BSG SLC19A3 HBEGF COL2A1 DNASE2
SP4	0.0373312152501986	0.310836487096824	-0.529862402380067	-1.64522817763292	140	6	MAOB ASS1 NFKB1 ERBB2 RELA YY1
SPI1	0.30527838033261	0.650533691423062	0.277499815636748	1.12579622188453	2110	13	CCL2 MAPK1 CYBB PARG CD68 ITGAX CTSS BCL6 CSF3R PEBP1 IFIT3 MACROD1
SREBF1	0.533042394014963	0.87452071737786	0.283083730241996	0.933922387183973	3419	8	ACLY FAS SCD5 LRP1
SREBF2	0.0983461311281748	0.350623523430725	0.376317207768908	1.42914450187705	665	11	HMGCR ABCA1 HNF4A ACOT7 PON2
SRF	0.222291021671827	0.552640178878569	-0.288783410547355	-1.19908414144643	717	11	FOS PLAU SERPINE1 MMP2 TAGLN SAMD4A FOSL1 CREB1 SMN1
STAT1	0.110358565737052	0.364750914719955	-0.218232238528863	-1.37606711466079	276	25	EDN1 NOX5 FGF2 FCGRT CDKN1A ICAM1 MUC1 S100A10 PRKCE CXCL10 HMOX1 OPRM1 IRF7 TP53 PPARA FGFR3 TLR3 MVP HSP90AA1 UPP1 CIITA
