pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
BCL3	0.392300311825378	0.640215716486903	0.483605953441434	1.05146765365951	3270	5	MYB EGFR NFKB1
BCL6	0.61163343320591	0.758326517629953	0.321878091674456	0.92114610792579	5919	15	CDKN1A LITAF BCL2L1 IRF4 HDAC7 XBP1 NFKB1 STAT3 CDKN2B
BRCA1	0.149944983495049	0.485881231991367	0.34784173616894	1.18308612444736	1498	48	GADD45A EGR1 CCND1 HSPA5 DDIT3 CDKN1A STAT1 MAD2L1 TP63 IGF1R EGFR JAK1 XPC CTSD FOXC1 RNASEL CCNB1 ESR1 JAK2 FOS IRF9 BRCA2 STAT2 MDM2 EP300 KHSRP STAT3 IGF1 HIF1A
BTF3	0.163954255553112	0.494709918967118	0.5082310425603	1.26012343668242	1490	8	SSPN EPHB2 MRVI1 MADCAM1 NFKB1
CDX1	0.0296234108899017	0.339799218025297	0.705573864855123	1.5340756061485	246	5	PCNA IRF2BP2 DSC2
CDX2	0.25417345276873	0.546099572521748	0.383958178803295	1.1477494772437	2496	19	ACAT2 CDKN1A ELMO3 DSC2 HEPH UGT2B15 APC FUT2 CFTR IGFBP3 CDH17
CEBPA	0.788212889646186	0.873867156131697	0.258343381869019	0.838116204954293	7863	32	BCL2 GAPDH CRMP1 SPP1 PCK2 IL10 ICAM1 CSF2RA CSF3R CD163 MSR1 CYP3A4 STAT3 IGF1 LEP INSR HSPA4 MAD1L1 ID1 HAMP HSD17B11 IGF2 CSF1 CXCR2 MYC SOCS3
CEBPB	0.0611161206291955	0.393701521262492	0.403268679419915	1.31386429891588	609	33	DDIT3 GDF15 CDKN1A F8 DAPK1 GNLY GADD45G BCL2L1 FURIN IRF4 SAA2 PCK2 IL10 CSF3R HP GFER XBP1 SLC5A8 CR2 HSF1 TOP1
CEBPD	0.0573579304495335	0.390032023258434	0.532687909085897	1.4256595359906	540	11	DDIT3 GAPDH SOD1 GADD45G
CEBPZ	0.294674982010074	0.570803986131403	0.516620621094373	1.12324893527186	2456	5	MLH1 APC SOX9
CIITA	0.749745158002039	0.858179375068449	0.281499642199488	0.833770434892918	7354	18	STAT1 IRF1 HLA-DRA HLA-DRB5 PSMC5 HLA-DOA CREBBP
CLOCK	0.581730769230769	0.743630665573705	0.33669124991243	0.934915651194964	5565	13	NR3C1 PER1 NAMPT PER2 DEC1 TPO KAT5 BHLHE41
CREB1	0.195380461953805	0.502654165841042	0.327086145948274	1.13897250110876	1953	60	JUN ODC1 BCL2 AR NR2F1 NR4A3 PPP2R2B MC2R MMP2 CRTC1 LYL1 NR5A2 MITF CYP17A1 ERBB2 CYP11B1 POLD2 XPC IL10 PPM1D NRF1 CD4 SOX9 FLT1 FOS GSK3A BCL2L11 STMN1
CREB5	0.258753387533875	0.551343756514488	0.456122353564301	1.16334100562633	2386	9	ATP6V0E1 STAT1 LGALS3BP RDX TNFRSF11B TGFBR3 MAPKAPK3 DGKG
CREBBP	0.838558631921824	0.893387465547482	0.256820439165237	0.767702164116182	8237	19	CDKN1A IRF1 EGFR PCK2 PSMC5 ALOX15 EP300 CREB1 INSM1 RAD51
CREM	0.212998976458547	0.507407134056211	0.405844029555535	1.19056104019756	2080	17	GPX4 TAF4 G6PD SLC5A5 MC2R ACE LDHC FOS
CTCF	0.190955786081176	0.502654165841042	0.379800657452742	1.18858530183579	1895	25	CCND1 PAX6 PBXIP1 SIX5 DMPK
CTNNB1	0.0462133550488599	0.376737698656141	0.469167016847382	1.40246054923195	453	19	JUN CCND1 NCOA2 AR CD44 STARD7 NRCAM
CUX1	0.80866505388168	0.875729571984436	0.307222403247338	0.761736529621633	7353	8	WNT5A CFTR CR2 CDKN1B CYBB
DDIT3	0.247082906857728	0.543058548774919	0.396042215609047	1.16180699441122	2413	17	TF TRIB3 MAP1LC3B CDK2 NOS3 ATF5 ATF2 MCL1 ATG5
DNMT1	0.284348263714142	0.563035588771104	0.355341530383537	1.11914746224259	2824	26	PROM1 MSH2 RELN SFRP1 CDKN2A MGMT RUNX3 CDH1 BIRC5 RB1 ESR1 RGS10 MBD2 CXCR4 CDKN2B BAG1 GAD1 BMP2
DNMT3A	0.278315372773257	0.562840066358328	0.460686820472023	1.14224085274883	2530	8	CDKN1A SFRP1 CDKN2A SETDB1 IGFBP3 JUP CDH6 POU5F1
E2F1	0.81971802819718	0.880084859731081	0.241310301486172	0.887515571141227	8197	117	THBS1 CCND1 HSPA5 HMGA1 FGFR1 DDIT3 BCL2 AR CDKN1A SERPINE1 PTPRO PCNA CDKN1C CDCA7 MAP3K5 MYB TP73 PDK4 CDKN2A RASGRP1 MYCN RRP1B NPAT FOXM1 ZNF350 BIRC5 PIN1 RB1 CCNB1 ASF1B FLT1 MCL1 ATG5 CREBBP DOK1 CDAN1 TLR3 MDM2 MYH10 CCNE1 FZD1 DROSHA ULK1 MCM5 WWOX SERPINB5 TOP2A E2F1 CDC6 E2F6 RAD51 BBC3 ERCC5 RPA2 CDK1 APAF1 NOX4 RRM2 RNF2 XRCC1 PLK1 ERCC1 GINS3 RASGEF1B LRBA FMN2 MCM8 ETV4 PEG10 TP53INP1 ATAD2 PNRC2 DAPK2 BRCA1 CTSV HIC1 VEGFA PPP1R13B
E2F3	0.956270366866393	0.96674048037223	0.220588082621704	0.602116666142854	9096	12	CDKN1A MAP3K5 CCNB1 CDC6 TFE3 CDK1 PLK1 VEGFA CCNA2 AURKA
E2F4	0.870289928275583	0.919445700571154	0.245170859881514	0.751060224288433	8614	22	CCND1 AR CDK2 MAP3K5 PCLAF BIRC5 CCNB1
E2F6	0.70128368220192	0.830152051153555	0.36657120537296	0.841220845714035	6063	6	CYC1 PCLAF E2F1 APAF1 BRCA1
EGR1	0.102989701029897	0.409927573142687	0.339548119633409	1.19608176594601	1029	68	CCND1 GDF15 TCF4 TFPI2 AR CDKN1A PTP4A1 SOD1 EAPP ATF3 UBE2S F3 PLAUR GDNF HPSE MYB HYAL1 TP73 EGFR DMRT1 TNFSF10
EGR2	0.0504807692307692	0.376737698656141	-0.621263339298734	-1.51533063988042	83	5	SCD5 LIF FASLG IL6 IGF2
ELF1	0.882386955013299	0.919445700571154	0.305515047063503	0.701106967765343	7629	6	FLI1 ERBB2 BRCA2 CYBB MEIS1 CD68
ELK1	0.267889908256881	0.557936124715458	0.385719342809543	1.1424575238821	2627	18	EIF2AK1 MECOM DAP3 PTPRZ1 ERBB2 FOSL1 FOS MCL1 PDGFB WISP2 ZFP36
EP300	0.555977988994497	0.743630665573705	0.290017828209085	0.970194006089129	5556	41	CCND1 CDKN1A ZEB1 EIF2AK1 PCNA TP73 TBXAS1 CRABP1 MGMT LAMA3 ERBB2 GFAP BIRC5 IL12B ALOX15 CREBBP IGFBP3 MDM2 CCNE1 NFKB1 IGF1
EPAS1	0.177053983996394	0.502654165841042	0.518999861996877	1.24286567164279	1570	7	SERPINE1 PTPRZ1 COL10A1 FLT1 MMP14
ERCC2	0.0109962612711678	0.226687172830274	0.65974768127731	1.63579837879695	99	8	BCL2 CDKN1A LAMTOR5 XPA
ERG	0.222415557830092	0.516978987776543	0.403315281229654	1.1831428474486	2172	17	TMPRSS2 ZEB1 EPB41L4B ICAM2 SPP1 TDRD1 ICAM1 ADAMTS1 CXCR4 ILK ENG
ESR1	0.088991100889911	0.409927573142687	0.353845431281895	1.22524925182957	889	57	JUN CCND1 BCL2 AR CDKN1A HSPB1 SERPINE1 ZEB1 PMAIP1 CEBPB PTMA YWHAQ CDK4 AHR EGFR CD24 PELP1 NR5A2 UGT2B15 CTSD BLM CDH1 NRF1 ESR1 FLT1 AMH JAK2 FOS
ESR2	0.240828340166089	0.537979437306504	0.430147211922785	1.17412872950965	2290	12	JUN MKNK2 CDKN1A SERPINE1 PELP1 CTSD FOS BRCA2
ESRRA	0.0318945114391976	0.339799218025297	0.635239559413132	1.52122861579648	282	7	NR2F1 PNRC1 AHR DAP3
ETS1	0.4208	0.644175958406414	0.300923491238552	1.02791282390818	4207	50	SQSTM1 EGR1 TNC TMEM158 CDKN1A RHOC MYB NDRG1 TBXAS1 FLI1 CDKN2A CSNK2A1 WAS CD6 CTSB CSF3R FOXD1 FLT1 ATXN2 TGFBR2 MDM2 PLAU CR1 CXCR4 TBXA2R DUSP6 EMSY CD8A CIP2A MMP13 CTGF
ETS2	0.0501014198782962	0.376737698656141	0.461621356904881	1.39302331324378	493	20	EGR1 TNC CDKN1A MMP2 FLI1 CDKN2A ICAM1 CSF3R CD163 CHRNE IL12B MSR1 MDM2
ETV4	0.324620312015704	0.603488767975504	0.386010674932027	1.10467981521111	3141	15	PLAUR MMP2 ERBB2 EGLN1 CCND3 TGFBR2 MMP14 BDKRB1 SYN2
ETV6	0.208683137443032	0.502654165841042	0.556105273610439	1.20909741302774	1739	5	CDKN1A MAD2L1 GAS2
EWSR1	0.214319980810746	0.507407134056211	0.552990749265505	1.20232573955695	1786	5	PHLDA1 ATF1 MITF TGFBR2
EZH2	0.0841346153846154	0.409927573142687	0.388811711363163	1.27612319487295	839	35	CCND1 CDKN1A PEBP1 PCNA MMP2 TWIST1 CPEB1 SFRP1 CDKN2A MST1 HOXB13 RUNX3 APC FOXC1 RPLP0 CDH1 SATB1
FHL2	0.182657711681458	0.502654165841042	0.569180245031143	1.23752532923423	1522	5	CCND1 CDKN1A
FLI1	0.156668060200669	0.485881231991367	0.451349244853428	1.25329503893626	1498	13	PHLDA1 ID2 FLI1 FOXM1 IL10 TGFBR2 IGFBP3 EP300 ITGA2B
FOS	0.351968740607154	0.621486834621433	0.328194024844879	1.06926829274583	3512	33	CCND1 NEFL DDIT3 HSPH1 PLAUR PDHA1 BCL2L1 MELTF CASP9 SMAD4 PCK2
FOSL1	0.436336301607494	0.649327285810855	0.444469949815686	1.01998569881672	3772	6	PLAUR CLU ITGAV
FOSL2	0.100508905852417	0.409927573142687	0.499499768636416	1.33683644069116	947	11	TIMP1 PLAUR MYB UGT2B15 CLU FOSL1 TGFB1 MDM2
FOXA1	0.57305602006689	0.743630665573705	0.33845117169647	0.939802556991317	5482	13	BCL2 APOB UGT2B15 ABCA1 ESR1 CFTR NKX2-1 SFTPB CCNG2
FOXA2	0.0843056869546936	0.409927573142687	0.499308407932806	1.36291095325028	801	12	PAX6 COL18A1 TCF7L2 NR5A2 CDH1 ABCA1 CFTR TPO GFER NKX2-1
FOXD3	0.198805364589203	0.502654165841042	0.509292720969143	1.21961966863472	1763	7	RND3 SPP1 NDRG1 MITF
FOXF2	0.332253960911299	0.605853353700875	0.47898715423927	1.09919702657867	2872	6	ITGB1 PDGFA CXCL12 BAMBI
FOXM1	0.409044193216855	0.640215716486903	0.362101424903399	1.05015424623525	3979	16	AR CDKN2A CDC25B CDH1 CCNB1 KRT15 CDC25A APOE VEGFB CYP3A4 CDC6 SFTPB
FOXO1	0.476560900716479	0.683976007764066	0.341516875293506	1.00185454678179	4655	17	EGR1 AR PDGFA TNFSF10 HYOU1 IRS2
FOXO3	0.539347604485219	0.735957076070964	0.32580463952615	0.96499687838091	5290	18	AR SIRT6 TNFSF10 MYOCD FOXM1 BIRC5 BCL2L11 VEGFB CDKN2B BBC3 PIK3CA
FOXO4	0.194055741875795	0.502654165841042	0.533461642896419	1.22420705122418	1677	6	SOD2 PSMD11 TNFSF10 CREB1 HIF1A
FOXP2	0.683589684283567	0.819715768599775	0.371565523447057	0.852681987267098	5910	6	PLAUR NKX2-1 SRPX
FOXP3	0.0939439332334689	0.409927573142687	0.51762714878858	1.35375546314234	877	10	CDKN1A IL2RA USP21 ERBB2 IL10 SATB1 ZNF205
GABPA	0.409090909090909	0.640215716486903	0.477866985175708	1.03898985132096	3410	5	ERBB2 ZNF205 RPS3A TOMM70
GATA1	0.647342026078235	0.787427397611116	0.285099781521242	0.917065505277256	6453	30	PBXIP1 PPOX GP1BB TAL1 FURIN FLI1 DACH1 MUC1 BACE1 BST2 ITGA2B BDKRB1 TBXA2R EPOR CDC6 COPS5
GATA2	0.408455284552846	0.640215716486903	0.410427017083372	1.04679495547388	3767	9	AR NOS3 ERVW-1 PECAM1
GATA3	0.151530457621982	0.485881231991367	0.402156649753778	1.23197293393321	1499	22	ZEB1 TCF7L2 ERVW-1 IL10 FOXC1 IL12RB2 CDH1 MUC1 GATA3 ESR1 ALDH1A2 PAEP TGFBR3 CD40LG NFKB1 EPOR CD8A
GATA4	0.727842809364549	0.845083296021245	0.301995651598907	0.838573801208298	6963	13	NOS3 CYP17A1 FABP2 ERBB2 AMH FGF10 IAPP HAMP
GATA6	0.331793080130734	0.605853353700875	0.459482215216498	1.10033684753929	2943	7	CAV1 DAB2 CYP17A1 PLAU
GLI1	0.186143139087982	0.502654165841042	0.430921696274113	1.21682937371055	1791	14	JUN BCL2 CDK2 SFRP1 SMAD4 CYR61 PDGFRA SOX9
GLI2	0.699533502968618	0.830152051153555	0.318916029044187	0.853531064309899	6597	11	JUN BCL2 CDH1 PDGFRA BHLHE41 TNFRSF10B WNT2B FOXF1 FST H2AFX
GTF3A	0.438354521467978	0.649327285810855	0.468812414025311	1.01930318573165	3654	5	STAT1 RAD51B BAG3 FUS
HDAC1	0.0054994500549945	0.226687172830274	0.419768087122499	1.45119271969036	54	56	EGR1 CCND1 HSPA5 RHOB PHB AR CDKN1A CD44 EIF2AK1 PCNA SPP1 RELN HMGCS1 HLA-DRA EGFR SFRP1 NOS3 CDKN2A MGMT RUNX3 ICAM1 CDH1 BIRC5 MMP28 ESR1 FOS ALOX15 RECQL4 RGS10 IGFBP3 BRCA2 RARB GRIN2B CYP3A4 NFKB1 STAT3 BAMBI SERPINB5 E2F1 TNFRSF10A
HDAC2	0.432150101419878	0.649327285810855	0.342058187077882	1.03222050270862	4260	20	PHB CDKN1A TP63 TWIST1 TNFSF10 MYCN CDH1 GRM2 DEC1 TGFBR2 CCNE1 IGF1 CAD APAF1 BMP7
HDAC3	0.0694218241042345	0.409927573142687	0.44993479953131	1.34497051883448	681	19	JUN GTF2I PRAM1 MMP2 EGFR CDKN2A PCK2 GRHL1 GAS2 CDH1 LGALS9
HDAC4	0.776262214983713	0.873867156131697	0.27327288748649	0.816882752009768	7625	19	JUN CDKN1A CDKN2A SMAD4 HOXB13 IL10 TGIF1 HDAC3 MMP13 TGIF2 PTGES VEGFA ATF4
HDAC5	0.655809759945903	0.79327206770749	0.364123672339248	0.871978676144007	5818	7	SLC2A1 IGF2 SLIT2 YY1 SLC2A4 MEF2A
HDAC7	0.510974080267559	0.711255378060873	0.353886060326021	0.98266176095926	4888	13	CDKN1A AKAP12 MAML1 ESR1 HDC HIF1A NR4A1 MEF2D MEF2C ACTN4
HDAC9	0.99256121500155	0.99256121500155	0.173871045149426	0.49758166418598	9606	15	HSPA5 CDKN2A ESR1 NFKB1 CITED2 MMP13 TNFRSF10B IL18 RELA MYEF2 MEF2A CFLAR STAT6
HDGF	0.875029983209403	0.919445700571154	0.326557945855417	0.710010111887607	7295	5	CDH1 VEGFB VEGFA
HES1	0.575730735163862	0.743630665573705	-0.317799138216772	-0.907489979332537	649	7	PTEN DBF4 PTGDS MAP2 ASCL1 E2F1 CD4
HIC1	0.921492921492922	0.945383478716812	-0.218135714967021	-0.699517195202007	715	9	VLDLR EPHA2 SIRT1 MYC VEGFA LRP8 E2F1 STAT3
HIF1A	0.0473952604739526	0.376737698656141	0.356895578662705	1.26084611198346	473	70	CCND1 ALDOA LDHA PGK1 AR EDNRB ENO1 SERPINE1 GAPDH SLC2A1 SDHB TUBB3 HBEGF FAM162A TLR6 NR3C1 PPP1R3C MMP2 ITGB2 TWIST1
HIPK2	0.535188036067737	0.735894314187119	0.386484758915116	0.95826201440993	4866	8	CDKN1A CTBP2 NOX1 HIF1A MEF2C
HMGA1	0.155576579417639	0.485881231991367	0.460792294010396	1.2577774671974	1479	12	CD44 CRYAB XPA TWIST1 SLC2A3 CDH1 CDC25A
HNF1A	0.493850720949958	0.701521280528914	0.368058827129116	0.985054415075014	4657	11	ACAT2 MTTP APOM UGT1A1 CDH17 SLC22A9 GPR39 NT5E
HNF4A	0.254320739549839	0.546099572521748	0.35863206535096	1.13680295203567	2530	27	ACAT2 CDKN1A MTTP C1QTNF5 APOB HNF1A NPC1L1 TCF7L2 LIPC CYP2C9 FABP2 KCNJ11 LDLR ABCC6
HOXA1	0.00844223430091361	0.226687172830274	0.734178357268745	1.68481901893572	72	6	CCND1 BCL2 PCNA LYL1
HOXA10	0.0818879428150951	0.409927573142687	0.500775133541128	1.36691452371942	778	12	ID2 CDKN1C PHGDH LYL1 MYCN
HOXA9	0.902133274686607	0.935921037783483	0.271736215624854	0.673751001472206	8203	8	ID2 MYCN NFKB1 ARHGEF1 SHOX RELA
HOXB7	0.013053712818318	0.226687172830274	0.612114225502102	1.6008684605897	121	10	CCND1 DAPK1 PDGFA MMP2 EGFR WNT5A
HOXD3	0.776924922043656	0.873867156131697	0.362762643335322	0.788727232799268	6477	5	ITGB1 ITGAV PLAU ITGB3 ITGA5
HSF1	0.0266356086692323	0.320785373972928	0.480176302316346	1.45973916493852	262	21	JUN LDHA STIP1 CDKN1A SERPINE1 FKBP4 HSD17B6
HSF2	0.740603677576038	0.851233272566649	0.3554857547893	0.81578155321527	6403	6	TXN FOS HIF1A HSPA4
ILF3	0.164307987526985	0.494709918967118	0.579969510174322	1.26098360807484	1369	5	HLA-DQA1 HLA-DRA BIRC5 ACRV1 PLAU
ING1	0.0153810570139933	0.236697377382008	0.704763416408142	1.61731654993462	132	6	CDKN1A CASP3 PCNA
ING4	0.00116624257845632	0.1615245971162	0.678087092006326	1.81479870757695	10	11	CCND1 BCL2 CDKN1A CASP3 SPP1 ARL6IP5
IRF1	0.581181181181181	0.743630665573705	0.288682405444636	0.954492316810291	5805	37	BCL2 CDKN1A CDK2 MYB DDX58 CDK4 EIF2AK2 TAPBP TNFSF10 CD40 IFNB1 IL10 CCNB1 ERAP2 IL12B FOXP3
IRF2	0.587399977459709	0.743630665573705	0.38359765204643	0.918613642047854	5211	7	IFNB1 ERAP2 TAP1 CXCR4
IRF3	0.948897370653096	0.962800628831163	0.228895789125064	0.612605352868297	8949	11	ABCC2 IFNB1 TLR3 IRF5 TLR4
IRF8	0.919507367495052	0.945383478716812	0.264735292948108	0.656392701792346	8361	8	GAS2 IL10 TLR3 TLR4 CYBB CD68
IRF9	0.878801896611542	0.919445700571154	0.307494152877438	0.70564869128905	7598	6	CDKN1A PML CDKN1B NCAM1
JUN	0.0786921307869213	0.409927573142687	0.32508157990534	1.18566733505151	786	105	JUN TXN LGALS3 CCND1 CA2 LDHA DDX21 SOD2 NEFL TNC DDIT3 RHOB AR CDKN1A ELN ATF3 NEIL1 F3 PLAUR APOM MYB MMP2 TP73 PDHA1 FGF7 BCL2L1 MELTF EGFR SYK NOS3 MGMT PCK2 CDK5R1 NAMPT UGT2B15 POLD2 MAP3K1 IFNB1 FOSL1 IL12B STMN1 BEX2 DCN RARG RARB MSR1 OPRM1 NOX5 BECN1 ITGB8 PLAU SMN1 HEY1
JUNB	0.0356278865185837	0.352461591630274	0.605377866512253	1.50099221369458	323	8	CDKN1A APOM EGFR CDKN2A SMAD4 CLU
JUND	0.0511632591398933	0.376737698656141	0.435025746566535	1.3614120937994	507	25	GADD45A CCND1 CDKN1A TIMP1 F3 PLAUR MYB ERBB2 CLU FOSL1 ITGAV TGFB1 MDM2 CD40LG
KAT2B	0.368311036789298	0.625902804850524	0.387213667006486	1.07520500676841	3523	13	CDKN1A ZEB1 CDK2 TP73 SMAD4 RB1 LIN28A CLOCK NPAS2 CDKN1B
KLF10	0.134002028626169	0.472491528256872	0.542421200188303	1.2989535039402	1188	7	FGFR1 CDKN1A SERPINE1 EGFR
KLF2	0.150688099919047	0.485881231991367	0.555620738496427	1.27505854437932	1302	6	CDKN1A WEE1 NOS3
KLF4	0.00492363344051447	0.226687172830274	0.500719790518938	1.587196993798	48	27	CCND1 ODC1 GDF15 TAGLN PFKP CDKN1A SOD1 ATF3 CDKN1C MMP2 HSPA8 LAMA3 LXN CDH1 BIRC5 CCNB1 LAMA1
KLF5	0.402459711620017	0.640215716486903	0.39179171482681	1.04857194022567	3795	11	CCND1 FASN ITGB2 BIRC5 CCNB1 CXCR4 HIF1A CDKN2B FOXO1
KLF6	0.00373948270489249	0.226687172830274	0.601560068910478	1.69867511483104	35	14	CCND1 TFPI2 CDKN1A PMAIP1 ATF3 PTTG1 IGF1R PSG5 CDH1 LAMA1
KLF8	0.585871911729432	0.743630665573705	0.422839024121207	0.91934673964316	4884	5	CDH1 MMP14 CDH2 FN1
LEF1	0.362385321100917	0.621486834621433	0.363751724708271	1.07739189767118	3554	18	CCND1 TCF4 AR NRCAM TCF3 MITF BIRC5 ESR1 MYCBP EDA CTNNB1 NT5E MMP7
LMO2	0.221354739388608	0.516978987776543	0.482213654834987	1.19561513772303	2012	8	ZEB1 NFATC1 LYL1 CDH1
LMO4	0.878987766850564	0.919445700571154	0.324524645520131	0.70558926157029	7328	5	DLG4 ESR1 BMP7 BRCA1
LMX1B	0.236867354281602	0.537805386360687	0.542146077284453	1.1787469938416	1974	5	TCF3 NLRP2
MBD2	0.630027100271003	0.775633363444746	0.350838137552655	0.8948133950533	5811	9	DAPK1 MSH2
MECP2	0.363462188662234	0.621486834621433	0.449646090090175	1.07678196215945	3224	7	CCND1 RELN MGMT ESR1 IGFBP3
MED1	0.775965459342768	0.873867156131697	0.362977586783689	0.789194567995859	6469	5	AR UBE2C VDR AURKA SULT2A1
MEF2A	0.248983522362508	0.543058548774919	0.446197524767602	1.16694485250318	2326	10	JUN COX6A1 PPARGC1A MAPK14 NRF1
MEF2C	0.499830947819227	0.706393737479214	0.40934469332722	0.980270910377639	4434	7	JUN CPT1B MECP2 NR4A1 VEGFA MAPK7 CDKL5
MEN1	0.809647696476965	0.875729571984436	0.298610365816162	0.761606355278194	7468	9	JUND CDKN2C GATA3 RAD51 CDKN1B RAD51AP1 BRCA1
MITF	0.203567787971458	0.502654165841042	0.402652909312172	1.19261285266642	1996	18	BEST1 CDK2 PPARGC1A MC1R GPNMB PRKCB FOS SERPINF1 CTSK TRPM1 MLANA DCT HIF1A
MSC	0.182647899714097	0.502654165841042	0.500141540995633	1.24006608154456	1660	8	MMP2 IL2RA IL10 CDC25A MCM7 FOXP3 CDC6
MSX1	0.545072115384615	0.736512077861163	-0.381387949890634	-0.930247786394105	906	5	DKK1 NOTCH3 DLK1 HEY1 ZHX2
MSX2	0.192372271527944	0.502654165841042	0.564301586521549	1.2269180329849	1603	5	BCL2 SOD1 BGLAP
MTA1	0.536644951140065	0.735894314187119	0.324398845328166	0.969711353211226	5271	19	BCL2L1 EGFR SUMO2 CDKN2A CDH1 RNF144A ESR1 ALOX15
MTF1	0.0602521105585752	0.393701521262492	0.62490236669893	1.43404852781149	520	6	PRNP SOD1 ACO1
MZF1	0.358479251619093	0.621486834621433	0.494770745296923	1.07574241167758	2988	5	MMP2 PIK3R3
MYB	0.152424942263279	0.485881231991367	0.378712875586589	1.21226763545935	1517	29	BCL2 HRH1 PDCD4 CDO1 NR3C1 MYB DHRS2 ERBB2 WAS IL7 ICAM1 CSF3R CD4 GATA3
MYBL2	0.716202151035041	0.840627101002993	0.361952670420576	0.830622064845114	6192	6	CCND1 NCL SP1 MYC COL1A1
MYC	0.115588441155884	0.438602715070959	0.323311474736111	1.16645274253127	1155	91	CCND1 ID2 LDHA ODC1 PGK1 BCL2 CDKN1A PROM1 PMAIP1 MTDH ATF3 PCNA FUT3 CDCA7 NOL7 CDK2 EBNA1BP2 HDAC2 CD38 PRODH CDK4 TP73 HNRNPA1 NDRG1 CD33
MYCN	0.80166116281397	0.874252527950668	0.252762651833654	0.838321904291657	8010	38	ID2 HMGA1 LRRN3 CDKN1A CD44 HDAC2 NDRG1 MXI1 GRHL1 CTSD CLU BIRC5 MCM7 EFNB3 MDM2 MCM5 HLA-E CDKN1B BAX MCM8 DKK3 TP53INP1 ABCC1 HLA-B HLA-C BMI1
NANOG	0.882933416432949	0.919445700571154	0.252780207451395	0.713796460421997	8499	14	CCND1 LXN L1TD1 CDC25A POU5F1 YES1 KLF2 GATA2 SEMA6A LAMB1 SOX1
NCOA3	0.559726553130247	0.743630665573705	0.43023537334717	0.935428059384836	4666	5	BCL2 ERBB2 MMP7 BRCA1
NCOR1	0.321961373886897	0.603488767975504	0.482006143511818	1.10612511223251	2783	6	AR G0S2 ESR1 IGFBP3 IGF1
NF1	0.355198149900137	0.621486834621433	0.397173429555951	1.08412357749567	3378	12	MSH2 PPP2R2D GNRH1 MBP FOS
NFATC1	0.728352122811226	0.845083296021245	0.378311112213999	0.822533086456611	6072	5	ICAM1 CYP2E1 EGR3 CD3G SP1
NFATC2	0.582034060925882	0.743630665573705	0.424069300238156	0.922021635460376	4852	5	FOXP3 MDM2 EGR3 CD3G
NFE2L2	0.105071688422855	0.409927573142687	0.510811734680084	1.3359310424091	981	10	SOD2 SDHB SOD1
