baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	genes
2.19317708539865	-0.187950454588627	0.127050103003174	-1.47934122165907	0.139049140964088	0.349315001913314	AASS
1.09784421236274	-0.194370050157804	0.194186003510729	-1.00094778533853	0.316852052614366	0.540453342908681	AATF
0.106160709514714	-0.996384374696916	1.97539958015452	-0.504396368566089	0.613982869413606	0.778478489892477	AATK
9.5976122339383	-0.0756124061574883	0.100530627020463	-0.752133040432519	0.451971056142133	0.657333254244683	ABAT
16.068180652212	0.245376133141701	0.141278465625429	1.73682614725068	0.0824178623105713	0.270284740980257	ABCA1
0.20847835431956	-0.887109483504836	0.402400521959316	-2.20454357063315	0.0274861392815776	0.155480065231473	ABCA10
0.118371892748179	-1.18778959680375	1.16760667574004	-1.01728571914075	0.3090175282118	0.533272904392554	ABCA12
1.81550569215693	0.0659861609989518	0.180471907919318	0.365631204101037	0.714640287510307	0.841553621965165	ABCA13
1.02652883429549	-0.321438411481139	0.189521076378663	-1.69605627839991	0.0898752225642318	0.280479085802189	ABCA2
3.84119035882821	0.214664619550421	0.118961856155393	1.80448276857766	0.0711556580756569	0.250380319812967	ABCA3
0.00705935703407484	-1.10079926342509	2.86829339305585	-0.383781961109741	0.701140059101619	NA	ABCA4
2.4949631866351	-0.443696792326269	0.128075413938841	-3.46434009995194	0.000531534034648798	0.0146385249104373	ABCA5
1.48325355006844	-0.128217398821985	0.215847327321102	-0.594018931868656	0.552499450641091	0.735176103582505	ABCA6
0.331303271078315	-1.0916595477987	0.299929356282955	-3.6397222376886	0.000272932292507139	0.00914105001129863	ABCA7
1.33080554274333	-0.253317526726745	0.177356917579876	-1.42829233944404	0.15320773186157	0.367890208861515	ABCA8
1.92179129605054	-0.271307225772931	0.214730719532283	-1.26347653639815	0.20641797375237	0.429217423514848	ABCA9
0.194969685781532	-0.359844740577595	0.316323362261437	-1.13758509015906	0.255293775361879	0.478407412545948	ABCB10
0.312627288373867	-1.26255743930875	0.306431861736189	-4.12018982672142	3.78560378271279e-05	0.00229447117625307	ABCB11
1.79790369975982	-0.0434705667863515	0.159095072832438	-0.27323641148922	0.784671492173501	0.882452440492217	ABCB4
1.02262110717988	-0.317518236451194	0.191035505199929	-1.66209017595391	0.0964946950579033	0.290554601403314	ABCB5
3.35599888137744	0.175424229639228	0.120001800831304	1.46184664250027	0.143783239321597	0.355199660368908	ABCB6
1.19578849509882	-0.0882690928386582	0.160194912160673	-0.551010588589265	0.581626416000349	0.754893865692919	ABCB7
1.06813332439831	-0.150462828529511	0.186093586109199	-0.808533123979997	0.418783745581328	0.629698544217735	ABCB8
2.95563309534753	-0.0481856262600631	0.146703511219464	-0.328455848530979	0.742567021918355	0.857839979699312	ABCB9
0.778684266446361	-0.248943175280954	0.304519625735814	-0.817494684224143	0.413645785881837	0.626152678087129	ABCC1
1.99956678224649	0.0118803804110094	0.14822964088202	0.0801484800227328	0.936119165253916	0.967218316576338	ABCC10
0.118885343928203	-0.71480618708713	0.471853132782112	-1.51489126049144	0.129799943957053	0.336808802567311	ABCC11
0.437378899384226	-0.769983909074411	0.331447869250491	-2.3230920470709	0.0201742081291542	0.132782010067682	ABCC2
5.21122160879187	0.0420839706416456	0.114142772168441	0.368695887108313	0.712354414723987	0.840860067144027	ABCC3
0.540023696068887	-0.38561621372215	0.234858972994893	-1.64190539030644	0.100609612605072	0.295523603237787	ABCC4
1.97815195888904	-0.518504214012556	0.208344996775527	-2.48868089964838	0.0128217989199013	0.103701280438987	ABCC5
1.22393522806349	-0.354619624080821	0.219585090461939	-1.61495310694734	0.106320850251161	0.303995878531324	ABCC6
0.00649688399296206	-1.08735534007016	3.05306067049547	-0.356152549007059	0.721726325421539	NA	ABCC8
1.90116233738263	0.0470896418427232	0.176753257389874	0.266414563092635	0.789919950669586	0.884940446133462	ABCC9
0.0768539791155749	-0.977708036196408	0.586632401948461	-1.66664513066277	0.0955849893026228	0.288861151006947	ABCD1
0.132688174253008	-0.873354557640269	0.401250360100453	-2.17658261396108	0.0295117235394922	0.161198310408258	ABCD2
2.52760172874322	0.138327094911353	0.117219090558906	1.18007309433816	0.237971144627929	0.463354472290634	ABCD3
7.43773365742865	-0.206871223797919	0.0924435372270003	-2.23781164160709	0.025233340923846	0.148917841298159	ABCD4
2.96861284200996	0.364394685251723	0.121083561439436	3.00944802845089	0.00261722851905801	0.0415783333651428	ABCE1
1.98644821690817	0.297418828889321	0.132344105142899	2.24731451822641	0.0246199336820838	0.146631428228102	ABCF1
4.38707383093852	0.0372790977608812	0.092773088574567	0.401830944012583	0.687808447224121	0.826716243636424	ABCF2
1.17194993953067	-0.229382756876543	0.181513648822157	-1.26372181026059	0.206329894006639	0.429195818506037	ABCF3
0.420896314981689	-0.480413731043622	0.283003698174708	-1.69755283815071	0.0895921904916922	0.280059100849341	ABCG1
0.00408994729638105	-0.972872869245509	3.05313304356119	-0.318647387901166	0.749993914730468	NA	ABCG2
0.0153872495515781	-1.09134224325394	2.11694892914505	-0.515526013985934	0.606185496065043	NA	ABCG4
0.411153580330643	-0.639457172333531	0.497448788211937	-1.28547337431867	0.198626915180904	0.419667195037237	ABCG5
1.73586995599438	-0.176701462264046	0.166047470171485	-1.06416232708368	0.287255169974961	0.510587058526036	ABHD1
1.79165551417771	-0.106099258855976	0.154894261856379	-0.684978627254462	0.49335740788834	0.690828539603899	ABHD10
2.17127475609057	0.215158244380687	0.138349641569825	1.55517746153392	0.119903810551321	0.322956350934272	ABHD11
2.01082357333262	0.103436466439756	0.131968759445044	0.783795095708464	0.433160352016472	0.641096011830205	ABHD12
0.534469423059986	-0.360781513939014	0.234384975757499	-1.53926894321199	0.12373865255745	0.328258700017057	ABHD12B
0.40826488095013	-0.263456654167283	0.231459419910725	-1.13824122720475	0.255019767951138	0.478344312443272	ABHD13
2.11451573966992	-0.0966612868141744	0.130056160230222	-0.743227284605875	0.457344087066046	0.661950500784484	ABHD14A
1.22370037533466	-0.201584032437488	0.170642865504606	-1.18132118703812	0.237475153703567	0.462772893775244	ABHD14A-ACY1
0.325573024620411	-0.446043482182441	0.26536184817433	-1.68088775855003	0.0927847181583559	0.284639541524567	ABHD14B
0.653338716285399	-0.107032414394233	0.212762767241845	-0.503059890514444	0.614922165443899	0.778712811663047	ABHD15
0.153328129703484	-0.582114406988305	0.359993601221583	-1.61701320527084	0.1058754304805	0.303201517421576	ABHD16A
1.80954849963996	0.140226495973723	0.144154800308426	0.972749403236674	0.330677865045131	0.552239718851512	ABHD17A
1.32298917880204	-0.381650641007069	0.165531393083093	-2.30560882681322	0.0211324996291438	0.135773386293333	ABHD17B
0.47073247760832	-0.871245167426031	0.275663868050202	-3.1605345074363	0.00157479949998812	0.0305094660511177	ABHD17C
3.47786865341302	0.176614242067646	0.131685622297018	1.34118090484693	0.179861724515802	0.399716263641951	ABHD18
2.11231386886407	0.24262343339626	0.129666448542374	1.87113502470127	0.0613263679978449	0.231841380208314	ABHD2
0.418357952104498	-0.287135485054634	0.281053264349749	-1.02164081146311	0.306950934270623	0.531433233912153	ABHD3
8.75872513660297	0.00773879054443528	0.0707271316343796	0.109417565304932	0.912871302295366	0.954829335120562	ABHD4
0.359390322170718	-0.295034178993689	0.258148638322841	-1.14288489341059	0.253086385459552	0.476525443204535	ABHD5
0.759985545595173	-0.137760023037091	0.219288852371491	-0.628212613396853	0.529864668474768	0.717943636714284	ABHD6
0.257593815384397	-1.32610399985832	0.421079249973744	-3.14929790518295	0.00163663263602595	0.031108387585521	ABHD8
2.27125181000564	0.0950224915384683	0.11413239483227	0.832563722842355	0.405090825734951	0.619065730219215	ABI1
11.7842221645379	-0.0182222514740518	0.0893321514891348	-0.203983125563343	0.838366685524172	0.912690616600361	ABI2
0.520779179719223	-0.681284693173173	0.288186066260378	-2.36404452864014	0.0180766397334241	0.125023929303073	ABI3BP
1.08883246008187	0.151513913711295	0.162122644000212	0.934563549994266	0.350013270987124	0.570641821892556	ABL1
4.07030770405223	0.0352666594095704	0.172688513725495	0.204221222643853	0.838180627554854	0.912553890568306	ABL2
4.53096916826567	-0.229570761855901	0.122281161430777	-1.87740089454302	0.0604631689895833	0.230313080243107	ABLIM1
0.239013915417568	-0.836595888590383	0.29757444280972	-2.81138353378463	0.00493289459052956	0.0603865694650841	ABLIM2
0.00831185643839415	-1.14508881113094	3.05305600119385	-0.375063153339859	0.707613499428494	NA	ABLIM3
1.00252980773934	-0.433953237515181	0.251456638030741	-1.72575773267966	0.0843910068247033	0.272842561053646	ABO
1.86413634008704	0.111553768673905	0.140264887983561	0.795307865550638	0.426434439290901	0.636006379857524	ABR
0.0470465305160123	-0.824346956519951	1.35232729320404	-0.609576513513116	0.542142373677569	NA	ABRA
0.789099712147516	0.0947044039632582	0.215741316948828	0.438972030497622	0.660681802822424	0.809655716194122	ABRACL
7.54198199103537	0.165519883903424	0.0771472689773088	2.14550542226075	0.0319124583588276	0.167579269850879	ABRAXAS1
1.642928595773	-0.0890817545302783	0.139430874548665	-0.638895472890306	0.522890933269976	0.7129987319218	ABRAXAS2
0.949616233361759	-0.163884163136956	0.165518271241095	-0.990127324966079	0.322111888957737	0.544733892597386	ABT1
0.22421311965284	-1.10803176127321	0.347447406084611	-3.18906327078286	0.00142734633213051	0.0287220144593515	ABTB1
0.270294184990097	-0.36605052485316	0.364275277865668	-1.00487336664155	0.314957830458685	0.539050076806813	ABTB2
0.427461244023601	-0.371431308113607	0.282213287946928	-1.31613685101694	0.188128114278293	0.408849196919194	AC001226.2
0.0097721137742699	-1.01270241626665	3.04277161618769	-0.332822355407494	0.739268382191198	NA	AC002094.3
0.0497091105368995	-1.05682079680593	0.85241747830787	-1.23979250038821	0.215052152851199	NA	AC002310.4
0.00674714345412259	-1.13866922176873	3.05306381070903	-0.372959522750456	0.709178570055968	NA	AC002310.5
0.00856828731093457	-1.18524590882341	2.7795660503268	-0.426414011166982	0.669806193603079	NA	AC002985.1
0	NA	NA	NA	NA	NA	AC003002.1
0.650643078905149	-0.472716531587629	0.218339417688439	-2.16505355099085	0.0303835845114004	0.163808292345774	AC003002.2
0.00916574217697416	-1.18355251014197	2.74991547471306	-0.430395959812354	0.666907633779691	NA	AC003002.3
0.0576032862387853	-1.20773911437542	0.765013604183942	-1.57871586566587	0.114401244020579	0.315062696123828	AC003006.1
0.00477206795462933	-1.13245271206168	3.05307132329453	-0.370922455502827	0.710695289282346	NA	AC004076.1
0.0199445597169698	-1.03441811720278	1.64559789771073	-0.628597130952713	0.529612839106335	NA	AC004080.3
0.0101880024377423	-1.03103328823926	2.23187951219151	-0.461957414191627	0.64411185984532	NA	AC004223.3
0.0365137160566401	-1.17222813318061	1.46336666138927	-0.801048817162294	0.423103385194838	NA	AC004233.2
1.64566108042912	-0.118878714192306	0.131373072326054	-0.904894070660554	0.365521508543614	0.583751386977801	AC004556.1
0.005646768520942	-1.07419229302058	3.05307671403829	-0.351839273504449	0.724958803369308	NA	AC004691.2
0.339291389942512	-0.54393079012365	0.314565659483112	-1.72914866491602	0.0837824912669625	0.27242173850092	AC004754.1
0.00460423686552582	-0.998761870503672	3.05311254445024	-0.327129071058701	0.743570264847808	NA	AC004805.1
0.102211031504307	-0.153991592585452	0.470844920969735	-0.327053740472121	0.743627239159939	0.858473364445942	AC004832.3
0.333948113513319	-0.223765887970602	0.251602647426031	-0.88936221561972	0.373808444651513	0.592050834260709	AC004922.1
0.482152218444135	0.0704642133648859	0.210858204015216	0.33417819189905	0.738245099316282	0.855663546492691	AC004997.1
3.74033937278576	-0.0108116879136699	0.171092094776281	-0.0631922119359588	0.949613446361167	0.974803845223965	AC005041.1
0.47398585516988	0.0189367103012043	0.252432292037113	0.0750169883115439	0.940201195260393	0.969427918212055	AC005154.6
0.0441542928356577	-0.707526355057245	0.96843353527476	-0.730588449579566	0.465030569225873	NA	AC005258.1
0.0828415047353034	-1.1879813015467	0.654608565652524	-1.81479645070409	0.0695551960610561	0.247635531718202	AC005324.3
0.4416041487108	-0.493223544212778	0.250076498994446	-1.97229066384096	0.0485764348064744	0.2057579438954	AC005324.4
1.1606081502131	-0.104166232103163	0.190906005906756	-0.545641461662766	0.585312418009099	0.758503779202586	AC005520.1
0.0140130363416954	-0.962046246688731	1.97450058355275	-0.487235230367825	0.626091641550299	NA	AC005670.2
0.225194790333845	-0.450491117904159	0.298358196919171	-1.50990025598728	0.131068877365429	0.33848639559603	AC005702.1
0.755105715794014	-0.563803681601245	0.247182532343658	-2.28092040426784	0.0225531573093319	0.140475546889161	AC005726.1
0.0316520521411986	-0.875095851882586	1.39403361823548	-0.62774372184098	0.530171838637448	NA	AC005779.2
0.0141809756241891	-1.06861768585908	2.14059337818959	-0.499215636536664	0.617627480067407	NA	AC005832.4
0.46355380397544	-0.360075340620397	0.238253284136241	-1.51131323089966	0.130708664548473	0.338130813398279	AC005833.2
0.0241498347559356	-0.856764041887688	1.61646629941356	-0.530022829550183	0.596096102349232	NA	AC005837.2
1.94752892824551	0.0954488563544714	0.113848761417772	0.838382914015359	0.401815682294499	0.616429568994662	AC005943.1
0.00703546966838026	-0.985345704315053	2.58212062065653	-0.381603282368939	0.702755649187242	NA	AC006030.1
0.0490104850807237	-0.930076289290411	1.00344045278361	-0.926887377034006	0.353985011779171	NA	AC006254.1
0.00118236049500916	-1.01667583397847	3.05314841924024	-0.332992601201963	0.739139868146662	NA	AC006486.1
0.0137936071159122	-1.06516305112067	2.34467695672579	-0.454289896126293	0.649620187373839	NA	AC006978.2
0.59852394354685	-0.275152835766295	0.244773938466612	-1.1241100155106	0.26096635694298	0.484024119329415	AC007040.2
1.44232865444232	0.166040885045604	0.160434426142365	1.03494548544253	0.300694370778111	0.524768579560321	AC007192.1
0.0598114498568117	-1.21954749209041	0.731555224882443	-1.6670614201223	0.0955021924893328	0.288861151006947	AC007240.1
0.479393322269471	-0.319151522677941	0.280907232184397	-1.1361456242908	0.255895623199134	0.478915767028934	AC007325.1
0.01848367709289	-1.17239499200046	1.65817431197795	-0.70703965411331	0.479541835478422	NA	AC007325.2
0.253881045445383	-0.519242246500566	0.297391071328107	-1.745991378227	0.0808124500163973	0.267743762973457	AC007325.4
1.77537110017937	0.119802051834736	0.166613480660549	0.719041768767891	0.472115184423506	0.673934359535865	AC007326.4
0.00401010328979782	-1.12076953925837	3.05308552946711	-0.367094052374611	0.713548863592826	NA	AC007375.2
0.216042648790626	-1.0907783949788	0.478834553366636	-2.2779859709573	0.0227274134638864	0.141074955767583	AC007906.2
0.0422870255978769	-0.982287044513289	1.36303017172085	-0.720664197237202	0.471116145443575	NA	AC007998.2
0.462654645240797	-0.816316915479829	0.253768584361443	-3.21677688171657	0.0012963937424715	0.0268752395073899	AC008073.3
0	NA	NA	NA	NA	NA	AC008403.1
0.0089219770517714	-1.05535626488343	3.05309985968499	-0.345667129601295	0.729592889928674	NA	AC008537.1
0.372665132211629	-0.163343662426199	0.277062539143641	-0.589555206312155	0.55548889005919	0.737394522717328	AC008575.1
0.0175836798760033	-1.01550352167412	3.05314803885872	-0.332608674309066	0.739429694702584	NA	AC008687.1
0.189921525289111	-0.843109977038398	0.487765524092484	-1.72851490192353	0.0838959516886633	0.27242173850092	AC008695.1
0.119503442617967	-0.928402751304773	0.476217793980197	-1.94953393812786	0.0512316939318043	0.210965545653149	AC008750.8
1.78076830211307	-0.156780630557368	0.135444963092543	-1.15752278252125	0.247058836775948	0.470667700433513	AC008758.1
0.451413835172663	-0.288173602274675	0.231058032965194	-1.24719144613373	0.212327308594816	0.435327230174292	AC008758.4
0.00131196523443552	-1.07871396675667	3.05313705377527	-0.353313312752476	0.723853566175311	NA	AC008758.5
0.0936612014549266	-1.04236885417487	0.579507700131635	-1.79871441559465	0.0720638674052765	0.251799725360958	AC008758.6
1.63016321206772	-0.201546447627498	0.148332370765312	-1.35874891358933	0.174226166564376	0.39350812717593	AC008763.2
0.954869517365228	-0.140764524328331	0.176878059944904	-0.795828065799556	0.426131976495127	0.635806602992037	AC008763.3
0.00949029956943717	-0.911433277459541	2.47130298727292	-0.368806772036199	0.712271756621494	NA	AC008764.1
0.0785387667365851	-1.20832595927007	0.650129600515324	-1.85859243804973	0.0630849297802636	0.234808557067183	AC008764.4
0.00805197669551639	-1.16157247037129	3.05303585274115	-0.380464732940618	0.70360047075577	NA	AC008770.1
0.175970623100264	-0.817485796725942	0.342407256659877	-2.38746633088438	0.0169649566319191	0.121085277305544	AC008770.2
0.00368506854262996	-1.0370299922474	3.05312226771564	-0.339662123332947	0.734110988781331	NA	AC008878.1
0.444817842710318	-0.287828987812219	0.242537826920832	-1.18673854493704	0.235330766123538	0.460948984080006	AC008878.3
0.00693330921782486	-0.972872869245509	3.05313304356119	-0.318647387901166	0.749993914730468	NA	AC008982.1
0.103898228919641	-0.875878301211856	0.51582200155393	-1.69802431570046	0.0895031726226575	0.280007510308949	AC009119.2
2.64115910488441	-0.313869568506717	0.131322346156827	-2.3900697611044	0.0168451727952216	0.120622282311434	AC009133.6
1.74459528545596	0.459173174404414	0.197022811881794	2.33055842629989	0.0197766558236472	0.131426371506157	AC009163.2
0.893873758790193	-0.0607383960778994	0.170181304255277	-0.356904046209389	0.721163640460462	0.844266506867819	AC009163.4
0.0927394565470799	-1.00277663804802	0.561255365406785	-1.7866673529637	0.0739912686609066	0.255544620394519	AC009690.1
0.00365832437276525	-0.972872869245509	3.05313304356119	-0.318647387901166	0.749993914730468	NA	AC009690.3
2.49177518357604	-0.0331162846515174	0.155996474881684	-0.212288673039788	0.831881831657081	0.909051796179507	AC009779.3
4.05805091415346	0.201681858169669	0.0869101115033104	2.32057990354767	0.0203095278545805	0.133202597881242	AC010132.3
0.24748174832369	-0.884075897413427	0.711253549446095	-1.24298275643323	0.213874187780673	0.436854044915662	AC010255.3
3.28697238503138	0.213429090638183	0.106723623305983	1.99982987858526	0.0455186370609746	0.200350152471863	AC010323.1
0.408055674908349	-0.648330484646585	0.342755102992022	-1.89152686272821	0.0585540485707467	0.226385834598233	AC010325.1
0.00496756500799318	-1.1336827213246	3.053069834292	-0.371325512633583	0.710395097828286	NA	AC010326.2
0.25763415655034	-1.10822118044864	0.349276334531495	-3.17290658107473	0.00150921077478672	0.0297349987115942	AC010422.3
0.0177365242056375	-1.24697824650621	1.92106384425396	-0.649108175262372	0.516268458017174	NA	AC010422.5
1.76334679930178	-0.0357309619766742	0.162436891243095	-0.219968270158538	0.825895866228881	0.905580456800004	AC010422.6
0.00217654671385139	-1.09229983078461	3.0531204268839	-0.357765065919603	0.720519135818787	NA	AC010463.1
0.422362349308549	-1.36566307069279	0.488494569959732	-2.79565660434131	0.00517944013077468	0.0619398656526556	AC010487.3
0.0878683248760456	-1.15320358830138	0.570214834367992	-2.0224019418568	0.0431348446262696	0.195063612709056	AC010522.1
0.0463583871217991	-1.18343085044542	0.963269753384673	-1.22855601588979	0.219238315080397	NA	AC010531.1
0.104982483718613	-1.24298819935296	0.457433149805679	-2.71731115220004	0.00658147022144594	0.071759542069672	AC010547.4
0.010796144910023	-1.15124865463848	2.21505342489771	-0.519738549733466	0.603245814400362	NA	AC010615.4
0.00416237849528019	-1.12254620136821	3.05308336176749	-0.367676236890678	0.713114661469215	NA	AC010616.1
0	NA	NA	NA	NA	NA	AC010619.1
1.47774190387659	-0.282954146539262	0.149319846495623	-1.89495337143651	0.0580985794175509	0.22581090923762	AC011043.1
0.115831811586416	-1.02982876840832	0.880287023543816	-1.16987839291608	0.24204991030789	0.466180384657139	AC011043.2
0.0311032079728047	-1.02785025412306	1.32031861089981	-0.778486530173633	0.436282244426005	NA	AC011195.2
13.3832486800625	0.019932450976116	0.0671536913502611	0.29681839635817	0.766605159809735	0.872683040673851	AC011448.1
0.00146379579947858	-1.01550352167412	3.05314803885872	-0.332608674309066	0.739429694702584	NA	AC011455.2
0.745169740551163	-0.72386435133693	0.19049461418906	-3.79992029915616	0.000144742631730734	0.00599746495521732	AC011462.1
0.388438834572741	-0.263285962814521	0.260802468319388	-1.00952251146677	0.312724111009947	0.537115316190068	AC011498.4
0.0790406888083916	-0.927288902011915	0.583508597706451	-1.58916064931474	0.112024128026821	0.311801350257804	AC011499.1
1.76424804525037	0.138378940952187	0.141435627150536	0.978388145476985	0.327882389033827	0.549578078109565	AC011511.1
0.0129087124147411	-1.10857947374997	2.60805961943034	-0.425059099681205	0.670793592574822	NA	AC011511.4
0.00194463348360878	-1.08868472155133	3.05312484310808	-0.356580479834899	0.721405892917065	NA	AC011530.1
0.115831811586416	-1.02982876840832	0.880287023543816	-1.16987839291608	0.24204991030789	0.466180384657139	AC011841.1
0.097923315661949	-0.862779393839671	0.473472090393863	-1.82223918018474	0.0684187020475448	0.245446472457821	AC012184.2
1.20842277266528	-0.0113036098180199	0.151700610183189	-0.0745126193254593	0.940602500311608	0.969576732101823	AC012254.2
0.649808065528361	-0.238958866401726	0.194835861967444	-1.22646243863286	0.220024701874955	0.443872808820917	AC012309.1
0.241953621975498	-0.648254669596032	0.317981920564991	-2.03865260151965	0.0414847114244658	0.191463995357198	AC012651.1
0.443608251780399	-0.163288332112953	0.427638986316304	-0.381836870205694	0.702582368678708	0.834845532485557	AC013271.1
2.08297809637442	-0.197350527567197	0.175156416221517	-1.1267102389079	0.25986501199975	0.482871553939944	AC013394.1
0.787757291491545	-0.30077604093025	0.233636741319454	-1.28736618749102	0.197966683852528	0.419147734299815	AC013470.2
0.0124805704832926	-1.05852016764144	2.37728188749305	-0.445264893999463	0.656128334704311	NA	AC015688.4
6.22310352846884	0.206698176884595	0.104287452233383	1.98200428199193	0.0474787614015467	0.204266217238846	AC015802.6
0.550739821103421	-0.532613310958888	0.269983149235991	-1.97276501317248	0.0485223410011992	0.205702014154522	AC015813.2
0.366920327311568	-0.446135493611346	0.25723420244585	-1.73435526601585	0.0828550671170422	0.270829985038625	AC017083.3
0.0989309836601598	-1.2257849230288	0.561898155461781	-2.18150729115923	0.0291459157645683	0.160127470228928	AC018512.1
0.140310693504424	-0.695315975742335	0.392119088440668	-1.77322654326109	0.0761911754214047	0.258981355734198	AC018523.2
0.0156110934557747	-1.24435906599515	2.11304789016944	-0.588892978613639	0.555933068143194	NA	AC018630.2
0.244941588449101	-0.248001346500576	0.381764495324047	-0.649618677321131	0.515938565504644	0.706518903057444	AC019117.3
0.521563537419297	-0.20346023528637	0.236720239290737	-0.859496576617105	0.390066607913452	0.606477191959209	AC019257.8
0.00127571598070063	-1.07814405940902	3.05313774165255	-0.35312657031499	0.723993554190107	NA	AC020909.1
3.58775774666814	0.137898505603274	0.10147704250553	1.35891332855664	0.174174054777386	0.39350812717593	AC020915.1
3.5570606376672	0.124789925376607	0.10241396277861	1.21848546810329	0.223039543746169	0.447198269024535	AC020915.5
0.797864681115734	0.05606295838714	0.230486365163455	0.243237635108617	0.807821313556167	0.895982895876363	AC021072.1
0.439252796635674	-0.854548386897599	0.303736765039004	-2.81345061006317	0.00490129148328418	0.0601384480209145	AC022167.5
0	NA	NA	NA	NA	NA	AC022335.1
0.0457764493142255	-1.05593309707012	0.892624342654657	-1.18295350755255	0.236827573762256	NA	AC022384.1
0.362383571415938	-0.387552224584035	0.25081294237622	-1.54518431510088	0.12230168714589	0.32629435112283	AC022400.7
0.0553364287129235	-0.86443236333253	0.915609785194627	-0.944105641191658	0.345115666897253	0.566509206527446	AC022826.2
8.52534503095812	0.070520742037152	0.0761770101569749	0.925748357566578	0.354576770685451	0.574396021234106	AC023055.1
0.167024902224101	-1.03140237955672	0.355565806178922	-2.9007355646502	0.00372287898994826	0.0507779455651603	AC023491.2
0.551641129869149	-0.511794988495296	0.237144418409548	-2.15815742966982	0.0309155939238538	0.165160404778337	AC023509.3
6.95168183121051	0.283860210985754	0.0686654432959054	4.13396021871573	3.56565220068244e-05	0.00217865680213358	AC024592.3
0.0525747598383159	-1.05801670986996	1.78973929466934	-0.591156886939465	0.554415306775412	0.73662931127668	AC025165.3
0.00280690467372513	-1.01550352167412	3.05314803885872	-0.332608674309066	0.739429694702584	NA	AC025263.2
0.250052366029599	-0.24653675693655	0.300850004013592	-0.819467354653622	0.412519820058448	0.625399529473942	AC025283.2
0.0168240321296737	-0.93072716179162	1.67587053332609	-0.555369369699706	0.578642039110539	NA	AC026461.4
0.0118732293006578	-1.11859033172904	2.64139185208134	-0.423485190524694	0.671941301331507	NA	AC026464.1
0.0190639804352068	-1.01093292079104	2.06153564473159	-0.490378579373367	0.623866031556134	NA	AC026464.3
0.562857870201047	-0.167748497567551	0.213881552553032	-0.784305591413536	0.432860819375367	0.640735505463668	AC026464.4
0.0313117304611437	-1.21065009563645	1.08279643092627	-1.11807728679047	0.263533986140641	NA	AC026786.1
0.826104463217287	-0.049692775656363	0.181534665136919	-0.273737115822386	0.784286652464915	0.882395568734196	AC026954.2
2.02801554687022	-0.10694498629571	0.134603749596265	-0.794517140989643	0.426894434182764	0.636177525992738	AC027644.4
0.193985775671738	-0.49972553487963	0.320853252878131	-1.55748938306522	0.119354339333913	0.322062522658217	AC027796.3
0.199687488852176	-0.206543642622966	0.322548117223752	-0.640349862838251	0.521945170440731	0.711977231901675	AC034102.2
